index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
745,2020-04-11,15,592,19.63341,2020-04-11,0.0236,14,DF,36,0
772,2020-04-12,16,618,20.49569,2020-04-12,0.0227,14,DF,26,0
798,2020-04-13,16,641,21.25848,2020-04-13,0.0234,15,DF,23,1
824,2020-04-14,16,651,21.590120000000002,2020-04-14,0.0261,17,DF,10,2
851,2020-04-15,16,688,22.81721,2020-04-15,0.0247,17,DF,37,0
878,2020-04-16,16,727,24.11063,2020-04-16,0.0275,20,DF,39,3
905,2020-04-17,16,756,25.0724,2020-04-17,0.0317,24,DF,29,4
932,2020-04-18,16,796,26.398979999999998,2020-04-18,0.0302,24,DF,40,0
959,2020-04-19,17,860,28.52151,2020-04-19,0.0279,24,DF,64,0
986,2020-04-20,17,875,29.01898,2020-04-20,0.0274,24,DF,15,0
1013,2020-04-21,17,913,30.27923,2020-04-21,0.0263,24,DF,38,0
1040,2020-04-22,17,959,31.8048,2020-04-22,0.0261,25,DF,46,1
1066,2020-04-23,17,968,32.10328,2020-04-23,0.0269,26,DF,9,1
1093,2020-04-24,17,1012,33.56252,2020-04-24,0.0257,26,DF,44,0
1120,2020-04-25,17,1020,33.82784,2020-04-25,0.0265,27,DF,8,1
1147,2020-04-26,18,1125,37.31012,2020-04-26,0.024,27,DF,105,0
1174,2020-04-27,18,1189,39.43265,2020-04-27,0.0235,28,DF,64,1
1201,2020-04-28,18,1230,40.792390000000005,2020-04-28,0.0228,28,DF,41,0
1227,2020-04-29,18,1313,43.54505,2020-04-29,0.0213,28,DF,83,0
1253,2020-04-30,18,1423,47.19315,2020-04-30,0.0211,30,DF,110,2
1280,2020-05-01,18,1546,51.27239,2020-05-01,0.0201,31,DF,123,1
1307,2020-05-02,18,1605,53.2291,2020-05-02,0.0199,32,DF,59,1
1333,2020-05-03,19,1720,57.04302,2020-05-03,0.0192,33,DF,115,1
1360,2020-05-04,19,1793,59.46403000000001,2020-05-04,0.0184,33,DF,73,0
1387,2020-05-05,19,1837,60.923269999999995,2020-05-05,0.0185,34,DF,44,1
1414,2020-05-06,19,2046,67.85466,2020-05-06,0.0171,35,DF,209,1
1441,2020-05-07,19,2258,74.88555,2020-05-07,0.0155,35,DF,212,0
1468,2020-05-08,19,2442,80.98783,2020-05-08,0.0152,37,DF,184,2
1495,2020-05-09,19,2576,85.43188,2020-05-09,0.0151,39,DF,134,2
1521,2020-05-10,20,2682,88.94731999999999,2020-05-10,0.0157,42,DF,106,3
1548,2020-05-11,20,2799,92.82757,2020-05-11,0.0157,44,DF,117,2
1575,2020-05-12,20,2979,98.79719,2020-05-12,0.0154,46,DF,180,2
1602,2020-05-13,20,3192,105.86124,2020-05-13,0.015,48,DF,213,2
1629,2020-05-14,20,3416,113.2901,2020-05-14,0.0149,51,DF,224,3
1656,2020-05-15,20,3787,125.59414,2020-05-15,0.0145,55,DF,371,4
1682,2020-05-16,20,4140,137.30123,2020-05-16,0.0135,56,DF,353,1
1708,2020-05-17,21,4368,144.86275,2020-05-17,0.0133,58,DF,228,2
1735,2020-05-18,21,4618,153.15388000000002,2020-05-18,0.0143,66,DF,250,8
1762,2020-05-19,21,4853,160.94755,2020-05-19,0.0148,72,DF,235,6
1789,2020-05-20,21,5271,174.81033,2020-05-20,0.0148,78,DF,418,6
1816,2020-05-21,21,5542,183.79792,2020-05-21,0.0152,84,DF,271,6
1842,2020-05-22,21,5948,197.26273,2020-05-22,0.0151,90,DF,406,6
1868,2020-05-23,21,6248,207.2121,2020-05-23,0.0152,95,DF,300,5
1894,2020-05-24,22,6638,220.14627000000002,2020-05-24,0.0157,104,DF,390,9
1920,2020-05-25,22,6930,229.83032000000003,2020-05-25,0.0165,114,DF,292,10
1947,2020-05-26,22,7210,239.11639,2020-05-26,0.0172,124,DF,280,10
1974,2020-05-27,22,7761,257.39006,2020-05-27,0.0171,133,DF,551,9
1999,2020-05-28,22,8300,275.26575,2020-05-28,0.0171,142,DF,539,9
2026,2020-05-29,22,8722,289.26119,2020-05-29,0.0177,154,DF,422,12
2053,2020-05-30,22,9474,314.20092999999997,2020-05-30,0.0171,162,DF,752,8
2079,2020-05-31,23,9780,324.34927999999996,2020-05-31,0.0174,170,DF,306,8
2106,2020-06-01,23,10510,348.5594,2020-06-01,0.0165,173,DF,730,3
2132,2020-06-02,23,11256,373.30015,2020-06-02,0.0157,177,DF,746,4
2159,2020-06-03,23,12020,398.63787,2020-06-03,0.0159,191,DF,764,14
2185,2020-06-04,23,12923,428.58545,2020-06-04,0.0152,196,DF,903,5
2211,2020-06-05,23,14208,471.2019,2020-06-05,0.0142,202,DF,1285,6
2238,2020-06-06,23,15850,525.6580799999999,2020-06-06,0.0131,208,DF,1642,6
2264,2020-06-07,24,16623,551.29428,2020-06-07,0.0129,214,DF,773,6
2291,2020-06-08,24,16948,562.07276,2020-06-08,0.0133,226,DF,325,12
2318,2020-06-09,24,18090,599.94667,2020-06-09,0.013000000000000001,236,DF,1142,10
2345,2020-06-10,24,19433,644.4866599999999,2020-06-10,0.0132,256,DF,1343,20
2372,2020-06-11,24,20507,680.10538,2020-06-11,0.0134,274,DF,1074,18
2399,2020-06-12,24,21396,709.58867,2020-06-12,0.0132,282,DF,889,8
2426,2020-06-13,24,21959,728.26031,2020-06-13,0.0133,293,DF,563,11
2453,2020-06-14,25,22871,758.5063700000001,2020-06-14,0.0133,304,DF,912,11
2480,2020-06-15,25,23684,785.46915,2020-06-15,0.0135,319,DF,813,15
2507,2020-06-16,25,25380,841.7162300000001,2020-06-16,0.0137,348,DF,1696,29
2534,2020-06-17,25,27140,900.0858300000001,2020-06-17,0.0134,365,DF,1760,17
2561,2020-06-18,25,28521,945.8860699999999,2020-06-18,0.0133,379,DF,1381,14
2588,2020-06-19,25,30902,1024.85086,2020-06-19,0.0128,396,DF,2381,17
2615,2020-06-20,25,32238,1069.1587,2020-06-20,0.0126,405,DF,1336,9
2642,2020-06-21,26,33227,1101.9584300000001,2020-06-21,0.0127,423,DF,989,18
2669,2020-06-22,26,34148,1132.50298,2020-06-22,0.0131,449,DF,921,26
2696,2020-06-23,26,35368,1172.9637300000002,2020-06-23,0.0134,475,DF,1220,26
2723,2020-06-24,26,37254,1235.51207,2020-06-24,0.0133,495,DF,1886,20
2750,2020-06-25,26,38871,1289.13914,2020-06-25,0.0131,509,DF,1617,14
2776,2020-06-26,26,41326,1370.55811,2020-06-26,0.0129,532,DF,2455,23
2803,2020-06-27,26,42766,1418.31506,2020-06-27,0.0126,537,DF,1440,5
2829,2020-06-28,27,44905,1489.2540199999999,2020-06-28,0.0122,548,DF,2139,11
2856,2020-06-29,27,47071,1561.08843,2020-06-29,0.0119,559,DF,2166,11
2883,2020-06-30,27,49218,1632.29272,2020-06-30,0.0119,587,DF,2147,28
2910,2020-07-01,27,50676,1680.6466300000002,2020-07-01,0.0122,620,DF,1458,33
2937,2020-07-02,27,52281,1733.87573,2020-07-02,0.0121,631,DF,1605,11
2964,2020-07-03,27,53996,1790.75293,2020-07-03,0.0119,643,DF,1715,12
2991,2020-07-04,27,55760,1849.2551899999999,2020-07-04,0.012,671,DF,1764,28
3018,2020-07-05,28,57854,1918.70175,2020-07-05,0.0121,699,DF,2094,28
3045,2020-07-06,28,60383,2002.5749,2020-07-06,0.012,726,DF,2529,27
3072,2020-07-07,28,62694,2079.21817,2020-07-07,0.0122,767,DF,2311,41
3099,2020-07-08,28,64314,2132.94473,2020-07-08,0.0125,801,DF,1620,34
3126,2020-07-09,28,65677,2178.1480100000003,2020-07-09,0.0125,823,DF,1363,22
3153,2020-07-10,28,67297,2231.87458,2020-07-10,0.0127,856,DF,1620,33
3180,2020-07-11,28,68406,2268.6540600000003,2020-07-11,0.0127,871,DF,1109,15
3207,2020-07-12,29,70712,2345.13151,2020-07-12,0.0128,902,DF,2306,31
3234,2020-07-13,29,72284,2397.26618,2020-07-13,0.0129,930,DF,1572,28
3261,2020-07-14,29,73654,2442.70161,2020-07-14,0.013000000000000001,960,DF,1370,30
3287,2020-07-15,29,75379,2499.91046,2020-07-15,0.0133,1001,DF,1725,41
3314,2020-07-16,29,77621,2574.26537,2020-07-16,0.0134,1037,DF,2242,36
3341,2020-07-17,29,79400,2633.2651,2020-07-17,0.0134,1060,DF,1779,23
3368,2020-07-18,29,81163,2691.7342,2020-07-18,0.0132,1075,DF,1763,15
3393,2020-07-19,30,82412,2733.15672,2020-07-19,0.0132,1085,DF,1249,10
3419,2020-07-20,30,84287,2795.34025,2020-07-20,0.0132,1112,DF,1875,27
3446,2020-07-21,30,86076,2854.67162,2020-07-21,0.0135,1158,DF,1789,46
