index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
624,2020-04-06,15,1461,8.46223,2020-04-06,0.0486,71,RJ,67,7
650,2020-04-07,15,1688,9.77704,2020-04-07,0.0527,89,RJ,227,18
677,2020-04-08,15,1938,11.225060000000001,2020-04-08,0.0547,106,RJ,250,17
704,2020-04-09,15,2216,12.83526,2020-04-09,0.0551,122,RJ,278,16
730,2020-04-10,15,2464,14.27169,2020-04-10,0.0597,147,RJ,248,25
757,2020-04-11,15,2607,15.099960000000001,2020-04-11,0.0595,155,RJ,143,8
784,2020-04-12,16,2855,16.5364,2020-04-12,0.0595,170,RJ,248,15
810,2020-04-13,16,3221,18.6563,2020-04-13,0.0565,182,RJ,366,12
836,2020-04-14,16,3410,19.75101,2020-04-14,0.0657,224,RJ,189,42
863,2020-04-15,16,3743,21.67977,2020-04-15,0.0708,265,RJ,333,41
890,2020-04-16,16,3944,22.84398,2020-04-16,0.0763,301,RJ,201,36
917,2020-04-17,16,4349,25.189770000000003,2020-04-17,0.0784,341,RJ,405,40
944,2020-04-18,16,4543,26.313440000000003,2020-04-18,0.0852,387,RJ,194,46
971,2020-04-19,17,4675,27.077990000000003,2020-04-19,0.086,402,RJ,132,15
998,2020-04-20,17,4899,28.375420000000002,2020-04-20,0.0861,422,RJ,224,20
1025,2020-04-21,17,5306,30.7328,2020-04-21,0.0869,461,RJ,407,39
1052,2020-04-22,17,5552,32.15765,2020-04-22,0.0883,490,RJ,246,29
1078,2020-04-23,17,6172,35.748740000000005,2020-04-23,0.0859,530,RJ,620,40
1105,2020-04-24,17,6282,36.385870000000004,2020-04-24,0.0907,570,RJ,110,40
1132,2020-04-25,17,6828,39.54835,2020-04-25,0.0901,615,RJ,546,45
1159,2020-04-26,18,7111,41.187509999999996,2020-04-26,0.0907,645,RJ,283,30
1186,2020-04-27,18,7944,46.01232,2020-04-27,0.0852,677,RJ,833,32
1213,2020-04-28,18,8504,49.25588,2020-04-28,0.0868,738,RJ,560,61
1239,2020-04-29,18,8869,51.36999,2020-04-29,0.0895,794,RJ,365,56
1265,2020-04-30,18,9453,54.75257,2020-04-30,0.0903,854,RJ,584,60
1292,2020-05-01,18,10166,58.88233,2020-05-01,0.0906,921,RJ,713,67
1319,2020-05-02,18,10546,61.08331999999999,2020-05-02,0.0921,971,RJ,380,50
1345,2020-05-03,19,11139,64.51801999999999,2020-05-03,0.0915,1019,RJ,593,48
1372,2020-05-04,19,11721,67.88902,2020-05-04,0.0909,1065,RJ,582,46
1399,2020-05-05,19,12391,71.76971,2020-05-05,0.0906,1123,RJ,670,58
1426,2020-05-06,19,13295,77.00576,2020-05-06,0.0906,1205,RJ,904,82
1453,2020-05-07,19,14156,81.99274,2020-05-07,0.0985,1394,RJ,861,189
1480,2020-05-08,19,15741,91.17319,2020-05-08,0.0955,1503,RJ,1585,109
1507,2020-05-09,19,16929,98.05419,2020-05-09,0.0976,1653,RJ,1188,150
1533,2020-05-10,20,17062,98.82454,2020-05-10,0.1005,1714,RJ,133,61
1560,2020-05-11,20,17939,103.90419,2020-05-11,0.0987,1770,RJ,877,56
1587,2020-05-12,20,18486,107.07246,2020-05-12,0.1043,1928,RJ,547,158
1614,2020-05-13,20,18728,108.47415,2020-05-13,0.1095,2050,RJ,242,122
1641,2020-05-14,20,19467,112.7545,2020-05-14,0.1154,2247,RJ,739,197
1668,2020-05-15,20,19987,115.76638,2020-05-15,0.122,2438,RJ,520,191
1694,2020-05-16,20,21601,125.11481,2020-05-16,0.121,2614,RJ,1614,176
1720,2020-05-17,21,22238,128.80436,2020-05-17,0.1221,2715,RJ,637,101
1747,2020-05-18,21,26665,154.44592,2020-05-18,0.107,2852,RJ,4427,137
1774,2020-05-19,21,27805,161.0489,2020-05-19,0.1107,3079,RJ,1140,227
1801,2020-05-20,21,30372,175.91718,2020-05-20,0.1066,3237,RJ,2567,158
1828,2020-05-21,21,32089,185.86218,2020-05-21,0.1063,3412,RJ,1717,175
1854,2020-05-22,21,33589,194.55031,2020-05-22,0.1089,3657,RJ,1500,245
1880,2020-05-23,21,34533,200.01803999999998,2020-05-23,0.1131,3905,RJ,944,248
1906,2020-05-24,22,37912,219.58948999999998,2020-05-24,0.1053,3993,RJ,3379,88
1932,2020-05-25,22,39298,227.61732,2020-05-25,0.1045,4105,RJ,1386,112
1959,2020-05-26,22,40024,231.82237,2020-05-26,0.109,4361,RJ,726,256
1986,2020-05-27,22,42398,245.57278,2020-05-27,0.1086,4605,RJ,2374,244
2011,2020-05-28,22,44886,259.98348,2020-05-28,0.1082,4856,RJ,2488,251
2038,2020-05-29,22,47953,277.7478,2020-05-29,0.1059,5079,RJ,3067,223
2065,2020-05-30,22,52420,303.62104,2020-05-30,0.1007,5277,RJ,4467,198
2091,2020-05-31,23,53388,309.22778,2020-05-31,0.1001,5344,RJ,968,67
2118,2020-06-01,23,54530,315.84234,2020-06-01,0.1002,5462,RJ,1142,118
2144,2020-06-02,23,56732,328.59651,2020-06-02,0.1002,5686,RJ,2202,224
2171,2020-06-03,23,59240,343.12306,2020-06-03,0.1015,6010,RJ,2508,324
2197,2020-06-04,23,60932,352.92326,2020-06-04,0.1038,6327,RJ,1692,317
2223,2020-06-05,23,63066,365.28357,2020-06-05,0.1026,6473,RJ,2134,146
2250,2020-06-06,23,64533,373.78056000000004,2020-06-06,0.1029,6639,RJ,1467,166
2276,2020-06-07,24,67756,392.44844,2020-06-07,0.099,6707,RJ,3223,68
2303,2020-06-08,24,69499,402.54405,2020-06-08,0.0976,6781,RJ,1743,74
2330,2020-06-09,24,72979,422.7005,2020-06-09,0.0949,6928,RJ,3480,147
2357,2020-06-10,24,74373,430.77466,2020-06-10,0.096,7138,RJ,1394,210
2384,2020-06-11,24,75775,438.89516,2020-06-11,0.0972,7363,RJ,1402,225
2411,2020-06-12,24,77784,450.53146,2020-06-12,0.0954,7417,RJ,2009,54
2438,2020-06-13,24,78836,456.62473,2020-06-13,0.0963,7592,RJ,1052,175
2465,2020-06-14,25,79572,460.88770999999997,2020-06-14,0.0964,7672,RJ,736,80
2492,2020-06-15,25,80946,468.84603,2020-06-15,0.0955,7728,RJ,1374,56
2519,2020-06-16,25,83343,482.72965999999997,2020-06-16,0.0956,7967,RJ,2397,239
2546,2020-06-17,25,86963,503.69699999999995,2020-06-17,0.0936,8138,RJ,3620,171
2573,2020-06-18,25,87317,505.7474,2020-06-18,0.0963,8412,RJ,354,274
2600,2020-06-19,25,93378,540.85322,2020-06-19,0.092,8595,RJ,6061,183
2627,2020-06-20,25,95537,553.35833,2020-06-20,0.0924,8824,RJ,2159,229
2654,2020-06-21,26,96133,556.8104099999999,2020-06-21,0.0923,8875,RJ,596,51
2681,2020-06-22,26,97572,565.14522,2020-06-22,0.0916,8933,RJ,1439,58
2708,2020-06-23,26,100869,584.24172,2020-06-23,0.0907,9153,RJ,3297,220
2735,2020-06-24,26,103493,599.44015,2020-06-24,0.0898,9295,RJ,2624,142
2762,2020-06-25,26,105897,613.36432,2020-06-25,0.0892,9450,RJ,2404,155
2788,2020-06-26,26,108497,628.4237400000001,2020-06-26,0.0884,9587,RJ,2600,137
2814,2020-06-27,26,108803,630.19611,2020-06-27,0.09,9789,RJ,306,202
2841,2020-06-28,27,111298,644.6473599999999,2020-06-28,0.0882,9819,RJ,2495,30
2868,2020-06-29,27,111883,648.03573,2020-06-29,0.08800000000000001,9848,RJ,585,29
2895,2020-06-30,27,112611,652.25237,2020-06-30,0.0895,10080,RJ,728,232
2922,2020-07-01,27,115278,667.69986,2020-07-01,0.0885,10198,RJ,2667,118
2949,2020-07-02,27,116823,676.64863,2020-07-02,0.0884,10332,RJ,1545,134
2976,2020-07-03,27,118956,689.00314,2020-07-03,0.0883,10500,RJ,2133,168
3003,2020-07-04,27,120428,697.52909,2020-07-04,0.0882,10624,RJ,1472,124
3030,2020-07-05,28,121292,702.53345,2020-07-05,0.0879,10667,RJ,864,43
3057,2020-07-06,28,121879,705.93341,2020-07-06,0.0878,10698,RJ,587,31
3084,2020-07-07,28,124086,718.71653,2020-07-07,0.0877,10881,RJ,2207,183
3111,2020-07-08,28,126329,731.70818,2020-07-08,0.0868,10970,RJ,2243,89
3138,2020-07-09,28,128324,743.2633900000001,2020-07-09,0.0866,11115,RJ,1995,145
3165,2020-07-10,28,129443,749.74473,2020-07-10,0.0871,11280,RJ,1119,165
3192,2020-07-11,28,129675,751.0884900000001,2020-07-11,0.08800000000000001,11406,RJ,232,126
3219,2020-07-12,29,129684,751.14062,2020-07-12,0.08800000000000001,11415,RJ,9,9
3246,2020-07-13,29,132044,764.80994,2020-07-13,0.0869,11474,RJ,2360,59
3272,2020-07-14,29,132822,769.31618,2020-07-14,0.0875,11624,RJ,778,150
3299,2020-07-15,29,134449,778.7399,2020-07-15,0.0874,11757,RJ,1627,133
3326,2020-07-16,29,134573,779.45812,2020-07-16,0.08800000000000001,11849,RJ,124,92
3353,2020-07-17,29,135230,783.26352,2020-07-17,0.0881,11919,RJ,657,70
3405,2020-07-19,30,138524,802.3426400000001,2020-07-19,0.0875,12114,RJ,3294,195
3431,2020-07-20,30,141005,816.7128,2020-07-20,0.0862,12161,RJ,2481,47
3457,2020-07-21,30,145121,840.55302,2020-07-21,0.0847,12293,RJ,4116,132
