index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1871,2020-05-23,21,21191,299.51177,2020-05-23,0.0356,754,MA,2424,32
1897,2020-05-24,22,22786,322.05537000000004,2020-05-24,0.0344,784,MA,1595,30
1923,2020-05-25,22,24278,343.14316,2020-05-25,0.0337,817,MA,1492,33
1950,2020-05-26,22,26145,369.53118,2020-05-26,0.0326,853,MA,1867,36
1977,2020-05-27,22,27979,395.45277999999996,2020-05-27,0.0317,887,MA,1834,34
2002,2020-05-28,22,30482,430.82997,2020-05-28,0.0299,911,MA,2503,24
2029,2020-05-29,22,32620,461.04828,2020-05-29,0.0286,932,MA,2138,21
2056,2020-05-30,22,34639,489.58465,2020-05-30,0.0276,955,MA,2019,23
2082,2020-05-31,23,35297,498.88475999999997,2020-05-31,0.0277,976,MA,658,21
2109,2020-06-01,23,36625,517.6546,2020-06-01,0.0272,997,MA,1328,21
2135,2020-06-02,23,38174,539.5480299999999,2020-06-02,0.0269,1028,MA,1549,31
2162,2020-06-03,23,40629,574.24679,2020-06-03,0.0261,1062,MA,2455,34
2188,2020-06-04,23,43313,612.18222,2020-06-04,0.0253,1095,MA,2684,33
2214,2020-06-05,23,45470,642.66907,2020-06-05,0.0249,1132,MA,2157,37
2241,2020-06-06,23,47593,672.67537,2020-06-06,0.0246,1170,MA,2123,38
2267,2020-06-07,24,48537,686.01779,2020-06-07,0.0249,1208,MA,944,38
2294,2020-06-08,24,49371,697.80547,2020-06-08,0.0253,1247,MA,834,39
2321,2020-06-09,24,52069,735.93877,2020-06-09,0.0247,1285,MA,2698,38
2348,2020-06-10,24,53508,756.27747,2020-06-10,0.0247,1322,MA,1439,37
2375,2020-06-11,24,55680,786.97633,2020-06-11,0.0244,1360,MA,2172,38
2402,2020-06-12,24,57605,814.18412,2020-06-12,0.0243,1399,MA,1925,39
2429,2020-06-13,24,58859,831.90805,2020-06-13,0.0244,1436,MA,1254,37
2456,2020-06-14,25,59850,845.91475,2020-06-14,0.0245,1467,MA,991,31
2483,2020-06-15,25,60592,856.40212,2020-06-15,0.0247,1499,MA,742,32
2510,2020-06-16,25,62711,886.35188,2020-06-16,0.0245,1537,MA,2119,38
2537,2020-06-17,25,64735,914.9589199999999,2020-06-17,0.0243,1570,MA,2024,33
2564,2020-06-18,25,66091,934.12451,2020-06-18,0.0243,1607,MA,1356,37
2591,2020-06-19,25,68500,968.17311,2020-06-19,0.024,1645,MA,2409,38
2618,2020-06-20,25,69673,984.75219,2020-06-20,0.0242,1684,MA,1173,39
2645,2020-06-21,26,70059,990.20788,2020-06-21,0.0246,1721,MA,386,37
2672,2020-06-22,26,70689,999.11225,2020-06-22,0.0249,1760,MA,630,39
2699,2020-06-23,26,72021,1017.9386199999999,2020-06-23,0.025,1797,MA,1332,37
2726,2020-06-24,26,73314,1036.2137699999998,2020-06-24,0.025,1836,MA,1293,39
2753,2020-06-25,26,74925,1058.98351,2020-06-25,0.025,1871,MA,1611,35
2779,2020-06-26,26,76698,1084.04294,2020-06-26,0.0249,1906,MA,1773,35
2805,2020-06-27,26,78115,1104.07069,2020-06-27,0.0249,1943,MA,1417,37
2832,2020-06-28,27,78512,1109.68186,2020-06-28,0.0252,1982,MA,397,39
2859,2020-06-29,27,78969,1116.14106,2020-06-29,0.0255,2012,MA,457,30
2886,2020-06-30,27,80451,1137.0875199999998,2020-06-30,0.0255,2048,MA,1482,36
2913,2020-07-01,27,83256,1176.73315,2020-07-01,0.025,2081,MA,2805,33
2940,2020-07-02,27,86025,1215.86995,2020-07-02,0.0246,2119,MA,2769,38
2967,2020-07-03,27,88214,1246.80909,2020-07-03,0.0244,2153,MA,2189,34
2994,2020-07-04,27,89057,1258.72398,2020-07-04,0.0245,2185,MA,843,32
3021,2020-07-05,28,89714,1268.0099599999999,2020-07-05,0.0247,2219,MA,657,34
3048,2020-07-06,28,90251,1275.59988,2020-07-06,0.0249,2250,MA,537,31
3075,2020-07-07,28,92088,1301.5638800000002,2020-07-07,0.0248,2286,MA,1837,36
3102,2020-07-08,28,92939,1313.59184,2020-07-08,0.025,2324,MA,851,38
3129,2020-07-09,28,95323,1347.28709,2020-07-09,0.0247,2357,MA,2384,33
3156,2020-07-10,28,96718,1367.0039,2020-07-10,0.0247,2392,MA,1395,35
3183,2020-07-11,28,98398,1390.74887,2020-07-11,0.0247,2426,MA,1680,34
3210,2020-07-12,29,98952,1398.57906,2020-07-12,0.0249,2463,MA,554,37
3237,2020-07-13,29,99830,1410.98864,2020-07-13,0.0251,2501,MA,878,38
3264,2020-07-14,29,101467,1434.12585,2020-07-14,0.025,2536,MA,1637,35
3290,2020-07-15,29,102469,1448.2880400000001,2020-07-15,0.0251,2572,MA,1002,36
3317,2020-07-16,29,104126,1471.70793,2020-07-16,0.025,2608,MA,1657,36
3344,2020-07-17,29,105183,1486.64748,2020-07-17,0.0251,2640,MA,1057,32
3371,2020-07-18,29,106092,1499.49521,2020-07-18,0.0252,2676,MA,909,36
3396,2020-07-19,30,106325,1502.7884099999999,2020-07-19,0.0255,2708,MA,233,32
3422,2020-07-20,30,106906,1511.00021,2020-07-20,0.0256,2740,MA,581,32
3449,2020-07-21,30,108154,1528.63934,2020-07-21,0.0257,2778,MA,1248,38
