index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1446,2020-05-07,19,311,11.191130000000001,2020-05-07,0.0322,10,MS,23,0
1473,2020-05-08,19,326,11.7309,2020-05-08,0.0337,11,MS,15,1
1500,2020-05-09,19,346,12.45058,2020-05-09,0.0318,11,MS,20,0
1526,2020-05-10,20,362,13.02633,2020-05-10,0.0304,11,MS,16,0
1553,2020-05-11,20,385,13.85397,2020-05-11,0.0286,11,MS,23,0
1580,2020-05-12,20,405,14.57366,2020-05-12,0.0296,12,MS,20,1
1607,2020-05-13,20,430,15.473270000000001,2020-05-13,0.0302,13,MS,25,1
1634,2020-05-14,20,452,16.26493,2020-05-14,0.031,14,MS,22,1
1661,2020-05-15,20,479,17.2365,2020-05-15,0.0292,14,MS,27,0
1687,2020-05-16,20,508,18.28005,2020-05-16,0.0295,15,MS,29,1
1713,2020-05-17,21,570,20.51108,2020-05-17,0.0263,15,MS,62,0
1740,2020-05-18,21,613,22.058410000000002,2020-05-18,0.0261,16,MS,43,1
1767,2020-05-19,21,642,23.10195,2020-05-19,0.0249,16,MS,29,0
1794,2020-05-20,21,693,24.93715,2020-05-20,0.0245,17,MS,51,1
1821,2020-05-21,21,746,26.84432,2020-05-21,0.0228,17,MS,53,0
1847,2020-05-22,21,805,28.9674,2020-05-22,0.0211,17,MS,59,0
1873,2020-05-23,21,858,30.874570000000002,2020-05-23,0.0198,17,MS,53,0
1899,2020-05-24,22,1023,36.81199,2020-05-24,0.0166,17,MS,165,0
1925,2020-05-25,22,1100,39.58278,2020-05-25,0.0155,17,MS,77,0
1952,2020-05-26,22,1186,42.677440000000004,2020-05-26,0.0152,18,MS,86,1
1979,2020-05-27,22,1262,45.41225,2020-05-27,0.0143,18,MS,76,0
2004,2020-05-28,22,1356,48.794779999999996,2020-05-28,0.0133,18,MS,94,0
2031,2020-05-29,22,1418,51.02581,2020-05-29,0.0134,19,MS,62,1
2058,2020-05-30,22,1489,53.580690000000004,2020-05-30,0.0134,20,MS,71,1
2084,2020-05-31,23,1568,56.42346,2020-05-31,0.0128,20,MS,79,0
2111,2020-06-01,23,1646,59.23024,2020-06-01,0.0122,20,MS,78,0
2137,2020-06-02,23,1802,64.8438,2020-06-02,0.0111,20,MS,156,0
2164,2020-06-03,23,1925,69.26987,2020-06-03,0.0104,20,MS,123,0
2190,2020-06-04,23,1997,71.86074,2020-06-04,0.0105,21,MS,72,1
2216,2020-06-05,23,2132,76.71863,2020-06-05,0.0098,21,MS,135,0
2243,2020-06-06,23,2253,81.07274,2020-06-06,0.0093,21,MS,121,0
2269,2020-06-07,24,2324,83.62763000000001,2020-06-07,0.0095,22,MS,71,1
2296,2020-06-08,24,2455,88.34156999999999,2020-06-08,0.009000000000000001,22,MS,131,0
2323,2020-06-09,24,2597,93.45135,2020-06-09,0.0092,24,MS,142,2
2350,2020-06-10,24,2853,102.66335,2020-06-10,0.0088,25,MS,256,1
2377,2020-06-11,24,3001,107.98903,2020-06-11,0.0093,28,MS,148,3
2404,2020-06-12,24,3235,116.40937,2020-06-12,0.0087,28,MS,234,0
2431,2020-06-13,24,3433,123.53426999999999,2020-06-13,0.009000000000000001,31,MS,198,3
2458,2020-06-14,25,3551,127.78041999999999,2020-06-14,0.0093,33,MS,118,2
2485,2020-06-15,25,3785,136.20076,2020-06-15,0.0095,36,MS,234,3
2512,2020-06-16,25,4164,149.83883,2020-06-16,0.0086,36,MS,379,0
2539,2020-06-17,25,4274,153.7971,2020-06-17,0.0091,39,MS,110,3
2566,2020-06-18,25,4666,167.90296999999998,2020-06-18,0.0086,40,MS,392,1
2593,2020-06-19,25,4990,179.5619,2020-06-19,0.0086,43,MS,324,3
2620,2020-06-20,25,5237,188.45003,2020-06-20,0.0086,45,MS,247,2
2647,2020-06-21,26,5391,193.99161999999998,2020-06-21,0.0087,47,MS,154,2
2674,2020-06-22,26,5784,208.13347,2020-06-22,0.0095,55,MS,393,8
2701,2020-06-23,26,6201,223.13894,2020-06-23,0.009000000000000001,56,MS,417,1
2728,2020-06-24,26,6523,234.7259,2020-06-24,0.0094,61,MS,322,5
2755,2020-06-25,26,6913,248.7598,2020-06-25,0.0094,65,MS,390,4
2781,2020-06-26,26,7307,262.93762999999996,2020-06-26,0.0093,68,MS,394,3
2807,2020-06-27,26,7527,270.85419,2020-06-27,0.0096,72,MS,220,4
2834,2020-06-28,27,7676,276.21586,2020-06-28,0.0098,75,MS,149,3
2861,2020-06-29,27,7965,286.61533,2020-06-29,0.0095,76,MS,289,1
2888,2020-06-30,27,8676,312.20021,2020-06-30,0.0098,85,MS,711,9
2915,2020-07-01,27,9062,326.09016,2020-07-01,0.01,91,MS,386,6
2942,2020-07-02,27,9388,337.82106,2020-07-02,0.0114,107,MS,326,16
2969,2020-07-03,27,9910,356.60489,2020-07-03,0.0115,114,MS,522,7
2996,2020-07-04,27,10089,363.04609,2020-07-04,0.0116,117,MS,179,3
3023,2020-07-05,28,10253,368.94752,2020-07-05,0.0119,122,MS,164,5
3050,2020-07-06,28,10687,384.56473,2020-07-06,0.012,128,MS,434,6
3077,2020-07-07,28,11063,398.09484,2020-07-07,0.0121,134,MS,376,6
3104,2020-07-08,28,11671,419.97333,2020-07-08,0.0117,136,MS,608,2
3131,2020-07-09,28,12261,441.20409000000006,2020-07-09,0.0119,146,MS,590,10
3158,2020-07-10,28,12969,466.68100999999996,2020-07-10,0.0118,153,MS,708,7
3185,2020-07-11,28,13197,474.88544,2020-07-11,0.0122,161,MS,228,8
3212,2020-07-12,29,13461,484.38530999999995,2020-07-12,0.0124,167,MS,264,6
3239,2020-07-13,29,13934,501.40590999999995,2020-07-13,0.0127,177,MS,473,10
3266,2020-07-14,29,14631,526.487,2020-07-14,0.0125,183,MS,697,6
3292,2020-07-15,29,15330,551.64006,2020-07-15,0.0125,191,MS,699,8
3319,2020-07-16,29,15805,568.73262,2020-07-16,0.0128,203,MS,475,12
3346,2020-07-17,29,16006,575.96548,2020-07-17,0.0135,216,MS,201,13
3373,2020-07-18,29,16403,590.25126,2020-07-18,0.0135,222,MS,397,6
3398,2020-07-19,30,16637,598.6716,2020-07-19,0.0137,228,MS,234,6
3424,2020-07-20,30,17386,625.62388,2020-07-20,0.0143,248,MS,749,20
