index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
2158,2020-06-03,23,56056,613.83619,2020-06-03,0.0643,3605,CE,1373,101
2184,2020-06-04,23,59795,654.77978,2020-06-04,0.0638,3813,CE,3739,208
2210,2020-06-05,23,62176,680.8527,2020-06-05,0.0628,3907,CE,2381,94
2237,2020-06-06,23,63575,696.17233,2020-06-06,0.0624,3965,CE,1399,58
2263,2020-06-07,24,64271,703.79381,2020-06-07,0.062,3982,CE,696,17
2290,2020-06-08,24,66218,725.11426,2020-06-08,0.0633,4192,CE,1947,210
2317,2020-06-09,24,69023,755.83016,2020-06-09,0.0632,4359,CE,2805,167
2344,2020-06-10,24,71947,787.84916,2020-06-10,0.0628,4519,CE,2924,160
2371,2020-06-11,24,74692,817.90804,2020-06-11,0.063,4708,CE,2745,189
2398,2020-06-12,24,75784,829.86589,2020-06-12,0.0635,4812,CE,1092,104
2425,2020-06-13,24,76429,836.9289,2020-06-13,0.0632,4829,CE,645,17
2452,2020-06-14,25,76833,841.3528699999999,2020-06-14,0.0636,4885,CE,404,56
2479,2020-06-15,25,79853,874.42311,2020-06-15,0.0631,5041,CE,3020,156
2506,2020-06-16,25,82169,899.78426,2020-06-16,0.0632,5192,CE,2316,151
2533,2020-06-17,25,85606,937.42081,2020-06-17,0.062,5307,CE,3437,115
2560,2020-06-18,25,88132,965.08155,2020-06-18,0.0612,5393,CE,2526,86
2587,2020-06-19,25,90441,990.36605,2020-06-19,0.0608,5497,CE,2309,104
2614,2020-06-20,25,92397,1011.78505,2020-06-20,0.0597,5520,CE,1956,23
2641,2020-06-21,26,92866,1016.92079,2020-06-21,0.0595,5523,CE,469,3
2668,2020-06-22,26,94708,1037.09145,2020-06-22,0.0593,5618,CE,1842,95
2695,2020-06-23,26,98055,1073.74247,2020-06-23,0.0584,5728,CE,3347,110
2722,2020-06-24,26,99578,1090.41995,2020-06-24,0.0584,5815,CE,1523,87
2749,2020-06-25,26,103118,1129.1844,2020-06-25,0.0572,5895,CE,3540,80
2775,2020-06-26,26,105270,1152.7496800000001,2020-06-26,0.0566,5962,CE,2152,67
2802,2020-06-27,26,107064,1172.39472,2020-06-27,0.0559,5987,CE,1794,25
2828,2020-06-28,27,107593,1178.18748,2020-06-28,0.0557,5995,CE,529,8
2855,2020-06-29,27,108225,1185.10814,2020-06-29,0.0561,6076,CE,632,81
2882,2020-06-30,27,110483,1209.8341699999999,2020-06-30,0.0556,6146,CE,2258,70
2909,2020-07-01,27,114038,1248.76288,2020-07-01,0.0544,6203,CE,3555,57
2936,2020-07-02,27,116519,1275.93085,2020-07-02,0.0541,6307,CE,2481,104
2963,2020-07-03,27,118311,1295.5539800000001,2020-07-03,0.0539,6373,CE,1792,66
2990,2020-07-04,27,121464,1330.08062,2020-07-04,0.053,6441,CE,3153,68
3017,2020-07-05,28,121986,1335.79674,2020-07-05,0.0528,6439,CE,522,-2
3044,2020-07-06,28,123394,1351.21492,2020-07-06,0.0527,6504,CE,1408,65
3071,2020-07-07,28,126142,1381.30664,2020-07-07,0.052000000000000005,6563,CE,2748,59
3098,2020-07-08,28,129598,1419.1512599999999,2020-07-08,0.0515,6678,CE,3456,115
3125,2020-07-09,28,131324,1438.0516699999998,2020-07-09,0.0516,6774,CE,1726,96
3152,2020-07-10,28,134610,1474.0347199999999,2020-07-10,0.0508,6842,CE,3286,68
3179,2020-07-11,28,136001,1489.26674,2020-07-11,0.0505,6867,CE,1391,25
3206,2020-07-12,29,136790,1497.90661,2020-07-12,0.0502,6869,CE,789,2
3233,2020-07-13,29,137234,1502.7685900000001,2020-07-13,0.0508,6975,CE,444,106
3260,2020-07-14,29,139437,1526.89235,2020-07-14,0.05,6977,CE,2203,2
3286,2020-07-15,29,141832,1553.11858,2020-07-15,0.0499,7081,CE,2395,104
3313,2020-07-16,29,144058,1577.4941900000001,2020-07-16,0.0496,7139,CE,2226,58
3340,2020-07-17,29,146064,1599.46071,2020-07-17,0.0491,7166,CE,2006,27
3367,2020-07-18,29,146972,1609.40369,2020-07-18,0.0488,7178,CE,908,12
3392,2020-07-19,30,147378,1613.84955,2020-07-19,0.0487,7179,CE,406,1
3418,2020-07-20,30,147818,1618.6677300000001,2020-07-20,0.0491,7256,CE,440,77
3445,2020-07-21,30,151072,1654.30037,2020-07-21,0.0484,7305,CE,3254,49
