index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
2554,2020-06-17,25,7774,494.25698,2020-06-17,0.0196,152,TO,201,3
2581,2020-06-18,25,7956,505.82820999999996,2020-06-18,0.02,159,TO,182,7
2608,2020-06-19,25,8203,521.53203,2020-06-19,0.0204,167,TO,247,8
2635,2020-06-20,25,8354,531.13234,2020-06-20,0.0209,175,TO,151,8
2662,2020-06-21,26,8477,538.95246,2020-06-21,0.021,178,TO,123,3
2689,2020-06-22,26,8766,557.32656,2020-06-22,0.0204,179,TO,289,1
2716,2020-06-23,26,9098,578.43453,2020-06-23,0.0199,181,TO,332,2
2743,2020-06-24,26,9425,599.2246,2020-06-24,0.0194,183,TO,327,2
2769,2020-06-25,26,9681,615.50062,2020-06-25,0.0192,186,TO,256,3
2796,2020-06-26,26,9966,633.62041,2020-06-26,0.0192,191,TO,285,5
2822,2020-06-27,26,10228,650.2779,2020-06-27,0.0188,192,TO,262,1
2849,2020-06-28,27,10359,658.60665,2020-06-28,0.0188,195,TO,131,3
2876,2020-06-29,27,10764,684.35582,2020-06-29,0.0186,200,TO,405,5
2903,2020-06-30,27,11222,713.47464,2020-06-30,0.0182,204,TO,458,4
2930,2020-07-01,27,11454,728.22478,2020-07-01,0.0182,209,TO,232,5
2957,2020-07-02,27,11736,746.1538400000001,2020-07-02,0.018000000000000002,211,TO,282,2
2984,2020-07-03,27,12282,780.8675400000001,2020-07-03,0.0175,215,TO,546,4
3011,2020-07-04,27,12476,793.2017099999999,2020-07-04,0.0176,220,TO,194,5
3038,2020-07-05,28,12640,803.62854,2020-07-05,0.0177,224,TO,164,4
3065,2020-07-06,28,13004,826.7710000000001,2020-07-06,0.0175,228,TO,364,4
3092,2020-07-07,28,13440,854.4911,2020-07-07,0.0173,233,TO,436,5
3119,2020-07-08,28,13845,880.2402699999999,2020-07-08,0.0173,240,TO,405,7
3146,2020-07-09,28,14509,922.4562,2020-07-09,0.0169,245,TO,664,5
3173,2020-07-10,28,14939,949.79483,2020-07-10,0.0168,251,TO,430,6
3200,2020-07-11,28,15132,962.0654300000001,2020-07-11,0.0169,255,TO,193,4
3227,2020-07-12,29,15307,973.19161,2020-07-12,0.0169,259,TO,175,4
3254,2020-07-13,29,15723,999.64015,2020-07-13,0.017,267,TO,416,8
3280,2020-07-14,29,16031,1019.22224,2020-07-14,0.0169,271,TO,308,4
3307,2020-07-15,29,16672,1059.97587,2020-07-15,0.0167,278,TO,641,7
3334,2020-07-16,29,16954,1077.90492,2020-07-16,0.0167,283,TO,282,5
3361,2020-07-17,29,17209,1094.11736,2020-07-17,0.0167,288,TO,255,5
3386,2020-07-18,29,17773,1129.9754699999999,2020-07-18,0.0165,294,TO,564,6
3412,2020-07-19,30,17898,1137.92275,2020-07-19,0.0167,299,TO,125,5
3439,2020-07-20,30,18354,1166.9144099999999,2020-07-20,0.0168,308,TO,456,9
