index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
2093,2020-05-31,23,4942,278.07396,2020-05-31,0.0316,156,RO,199,5
2146,2020-06-02,23,5477,308.17707,2020-06-02,0.0314,172,RO,535,16
2173,2020-06-03,23,5714,321.51247,2020-06-03,0.0315,180,RO,237,8
2199,2020-06-04,23,6459,363.43175,2020-06-04,0.03,194,RO,745,14
2225,2020-06-05,23,6862,386.10756000000003,2020-06-05,0.031,213,RO,403,19
2251,2020-06-06,23,7701,433.31597999999997,2020-06-06,0.0296,228,RO,839,15
2278,2020-06-07,24,8110,456.32939000000005,2020-06-07,0.028999999999999998,235,RO,409,7
2305,2020-06-08,24,8626,485.36342,2020-06-08,0.0284,245,RO,516,10
2332,2020-06-09,24,9220,518.78631,2020-06-09,0.0277,255,RO,594,10
2359,2020-06-10,24,9850,554.23483,2020-06-10,0.0271,267,RO,630,12
2386,2020-06-11,24,10547,593.45328,2020-06-11,0.0278,293,RO,697,26
2413,2020-06-12,24,11224,631.54637,2020-06-12,0.0264,296,RO,677,3
2440,2020-06-13,24,11632,654.50351,2020-06-13,0.0266,309,RO,408,13
2467,2020-06-14,25,11865,667.61384,2020-06-14,0.0273,324,RO,233,15
2494,2020-06-15,25,12180,685.3381,2020-06-15,0.0273,332,RO,315,8
2521,2020-06-16,25,13010,732.04012,2020-06-16,0.0266,346,RO,830,14
2548,2020-06-17,25,13567,763.3811099999999,2020-06-17,0.0266,361,RO,557,15
2575,2020-06-18,25,13804,776.71651,2020-06-18,0.0271,374,RO,237,13
2602,2020-06-19,25,14353,807.6073700000001,2020-06-19,0.0272,391,RO,549,17
2629,2020-06-20,25,14952,841.3116,2020-06-20,0.0274,409,RO,599,18
2656,2020-06-21,26,15181,854.19685,2020-06-21,0.0275,417,RO,229,8
2683,2020-06-22,26,15827,890.54565,2020-06-22,0.0273,432,RO,646,15
2710,2020-06-23,26,16499,928.35741,2020-06-23,0.0269,444,RO,672,12
2737,2020-06-24,26,17424,980.40484,2020-06-24,0.0261,455,RO,925,11
2790,2020-06-26,26,19271,1084.33091,2020-06-26,0.0247,476,RO,1847,21
2816,2020-06-27,26,19735,1110.43903,2020-06-27,0.0244,481,RO,464,5
2843,2020-06-28,27,19820,1115.22176,2020-06-28,0.0245,486,RO,85,5
2870,2020-06-29,27,20406,1148.19452,2020-06-29,0.0245,499,RO,586,13
2897,2020-06-30,27,21251,1195.74055,2020-06-30,0.0244,518,RO,845,19
2924,2020-07-01,27,21523,1211.04531,2020-07-01,0.0243,523,RO,272,5
2951,2020-07-02,27,21970,1236.19688,2020-07-02,0.0241,530,RO,447,7
2978,2020-07-03,27,22241,1251.44537,2020-07-03,0.024,533,RO,271,3
3005,2020-07-04,27,22957,1291.7329,2020-07-04,0.0239,548,RO,716,15
3032,2020-07-05,28,23479,1321.10453,2020-07-05,0.0236,555,RO,522,7
3059,2020-07-06,28,23920,1345.9185,2020-07-06,0.0233,558,RO,441,3
3086,2020-07-07,28,24563,1382.0985,2020-07-07,0.0235,577,RO,643,19
3113,2020-07-08,28,25067,1410.45731,2020-07-08,0.0233,585,RO,504,8
3140,2020-07-09,28,25402,1429.30693,2020-07-09,0.0232,589,RO,335,4
3167,2020-07-10,28,26000,1462.95489,2020-07-10,0.0233,606,RO,598,17
3194,2020-07-11,28,26496,1490.86357,2020-07-11,0.0233,617,RO,496,11
3221,2020-07-12,29,26728,1503.91762,2020-07-12,0.0235,628,RO,232,11
3248,2020-07-13,29,27050,1522.03576,2020-07-13,0.0239,647,RO,322,19
3274,2020-07-14,29,27528,1548.9316199999998,2020-07-14,0.0241,663,RO,478,16
3301,2020-07-15,29,27917,1570.81968,2020-07-15,0.0239,667,RO,389,4
3328,2020-07-16,29,28654,1612.28882,2020-07-16,0.0236,677,RO,737,10
3355,2020-07-17,29,29117,1638.3406699999998,2020-07-17,0.0236,686,RO,463,9
3433,2020-07-20,30,29801,1676.82764,2020-07-20,0.0238,710,RO,684,24
3458,2020-07-21,30,30642,1724.1486,2020-07-21,0.0237,727,RO,841,17
