index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1577,2020-05-12,20,1115,15.886920000000002,2020-05-12,0.0466,52,GO,15,3
1604,2020-05-13,20,1225,17.45423,2020-05-13,0.0498,61,GO,110,9
1631,2020-05-14,20,1460,20.8026,2020-05-14,0.0459,67,GO,235,6
1658,2020-05-15,20,1605,22.86861,2020-05-15,0.0417,67,GO,145,0
1684,2020-05-16,20,1652,23.53828,2020-05-16,0.0418,69,GO,47,2
1710,2020-05-17,21,1692,24.108220000000003,2020-05-17,0.0414,70,GO,40,1
1737,2020-05-18,21,1781,25.37632,2020-05-18,0.040999999999999995,73,GO,89,3
1764,2020-05-19,21,1880,26.78691,2020-05-19,0.0388,73,GO,99,0
1791,2020-05-20,21,2049,29.194879999999998,2020-05-20,0.0381,78,GO,169,5
1818,2020-05-21,21,2155,30.705209999999997,2020-05-21,0.0394,85,GO,106,7
1844,2020-05-22,21,2344,33.398140000000005,2020-05-22,0.0405,95,GO,189,10
1870,2020-05-23,21,2435,34.69474,2020-05-23,0.039,95,GO,91,0
1896,2020-05-24,22,2488,35.449909999999996,2020-05-24,0.0382,95,GO,53,0
1922,2020-05-25,22,2515,35.83461,2020-05-25,0.0382,96,GO,27,1
1949,2020-05-26,22,2706,38.55605,2020-05-26,0.0384,104,GO,191,8
1976,2020-05-27,22,2906,41.40572,2020-05-27,0.0372,108,GO,200,4
2001,2020-05-28,22,3101,44.18415,2020-05-28,0.0371,115,GO,195,7
2028,2020-05-29,22,3521,50.168459999999996,2020-05-29,0.0338,119,GO,420,4
2055,2020-05-30,22,3609,51.422309999999996,2020-05-30,0.0344,124,GO,88,5
2081,2020-05-31,23,3726,53.089369999999995,2020-05-31,0.0333,124,GO,117,0
2108,2020-06-01,23,4017,57.235640000000004,2020-06-01,0.0316,127,GO,291,3
2134,2020-06-02,23,4486,63.918119999999995,2020-06-02,0.0346,155,GO,469,28
2161,2020-06-03,23,4701,66.98151999999999,2020-06-03,0.0338,159,GO,215,4
2187,2020-06-04,23,5102,72.69511,2020-06-04,0.0321,164,GO,401,5
2213,2020-06-05,23,5605,79.86203,2020-06-05,0.0298,167,GO,503,3
2240,2020-06-06,23,5770,82.21301,2020-06-06,0.0298,172,GO,165,5
2266,2020-06-07,24,5857,83.45262,2020-06-07,0.0295,173,GO,87,1
2293,2020-06-08,24,6302,89.79313,2020-06-08,0.0275,173,GO,445,0
2320,2020-06-09,24,6936,98.82659,2020-06-09,0.0265,184,GO,634,11
2347,2020-06-10,24,7380,105.15286,2020-06-10,0.0256,189,GO,444,5
2374,2020-06-11,24,7774,110.76671,2020-06-11,0.025,194,GO,394,5
2401,2020-06-12,24,7926,112.93246,2020-06-12,0.026000000000000002,206,GO,152,12
2428,2020-06-13,24,7941,113.14618999999999,2020-06-13,0.0266,211,GO,15,5
2455,2020-06-14,25,7960,113.41691000000002,2020-06-14,0.0271,216,GO,19,5
2482,2020-06-15,25,10441,148.76708,2020-06-15,0.0228,238,GO,2481,22
2509,2020-06-16,25,11836,168.64353,2020-06-16,0.021,249,GO,1395,11
2536,2020-06-17,25,12776,182.03698,2020-06-17,0.02,255,GO,940,6
2563,2020-06-18,25,13665,194.70377,2020-06-18,0.0201,275,GO,889,20
2590,2020-06-19,25,14540,207.17108000000002,2020-06-19,0.0199,289,GO,875,14
2617,2020-06-20,25,15450,220.13709,2020-06-20,0.0191,295,GO,910,6
2644,2020-06-21,26,15904,226.60584,2020-06-21,0.0192,306,GO,454,11
2671,2020-06-22,26,17085,243.43315,2020-06-22,0.019,324,GO,1181,18
2698,2020-06-23,26,18014,256.66987,2020-06-23,0.0197,355,GO,929,31
2725,2020-06-24,26,19280,274.70829,2020-06-24,0.0195,375,GO,1266,20
2752,2020-06-25,26,20377,290.33873,2020-06-25,0.0188,384,GO,1097,9
2778,2020-06-26,26,21441,305.49897999999996,2020-06-26,0.0198,425,GO,1064,41
2804,2020-06-27,26,21865,311.54028,2020-06-27,0.0198,434,GO,424,9
2831,2020-06-28,27,22165,315.81479,2020-06-28,0.0197,436,GO,300,2
2858,2020-06-29,27,23379,333.11229,2020-06-29,0.02,467,GO,1214,31
2885,2020-06-30,27,24910,354.92652999999996,2020-06-30,0.0197,491,GO,1531,24
2912,2020-07-01,27,26145,372.52324,2020-07-01,0.0199,521,GO,1235,30
2939,2020-07-02,27,26318,374.98821,2020-07-02,0.0217,572,GO,173,51
2966,2020-07-03,27,27502,391.85826000000003,2020-07-03,0.0219,602,GO,1184,30
2993,2020-07-04,27,28526,406.44858,2020-07-04,0.0218,621,GO,1024,19
3020,2020-07-05,28,28526,406.44858,2020-07-05,0.0218,621,GO,0,0
3047,2020-07-06,28,30187,430.1151,2020-07-06,0.0217,654,GO,1661,33
3074,2020-07-07,28,32001,455.96160999999995,2020-07-07,0.0227,726,GO,1814,72
3101,2020-07-08,28,33367,475.42485999999997,2020-07-08,0.0224,748,GO,1366,22
3128,2020-07-09,28,34627,493.37779000000006,2020-07-09,0.023,795,GO,1260,47
3155,2020-07-10,28,35706,508.75177,2020-07-10,0.0234,835,GO,1079,40
3182,2020-07-11,28,36273,516.8305799999999,2020-07-11,0.0234,847,GO,567,12
3209,2020-07-12,29,36556,520.86287,2020-07-12,0.0233,851,GO,283,4
3236,2020-07-13,29,37333,531.93384,2020-07-13,0.0236,880,GO,777,29
3263,2020-07-14,29,38299,545.69775,2020-07-14,0.0238,910,GO,966,30
3289,2020-07-15,29,39474,562.43957,2020-07-15,0.0243,959,GO,1175,49
3316,2020-07-16,29,40544,577.68531,2020-07-16,0.0251,1018,GO,1070,59
3343,2020-07-17,29,40718,580.16452,2020-07-17,0.0258,1051,GO,174,33
3370,2020-07-18,29,40768,580.87694,2020-07-18,0.0266,1086,GO,50,35
3395,2020-07-19,30,40782,581.07642,2020-07-19,0.0271,1106,GO,14,20
3421,2020-07-20,30,41433,590.3521,2020-07-20,0.0276,1145,GO,651,39
3448,2020-07-21,30,45254,644.7950599999999,2020-07-21,0.026000000000000002,1178,GO,3821,33
