index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1930,2020-05-25,22,3720,113.64931000000001,2020-05-25,0.032,119,PI,170,9
1957,2020-05-26,22,3966,121.16483000000001,2020-05-26,0.0338,134,PI,246,15
1984,2020-05-27,22,4243,129.62743,2020-05-27,0.0325,138,PI,277,4
2009,2020-05-28,22,4503,137.57066,2020-05-28,0.0324,146,PI,260,8
2036,2020-05-29,22,4745,144.96398,2020-05-29,0.0331,157,PI,242,11
2063,2020-05-30,22,4931,150.64643999999998,2020-05-30,0.0327,161,PI,186,4
2089,2020-05-31,23,5119,156.39001000000002,2020-05-31,0.0328,168,PI,188,7
2116,2020-06-01,23,5506,168.2132,2020-06-01,0.0327,180,PI,387,12
2142,2020-06-02,23,5828,178.05059,2020-06-02,0.0329,192,PI,322,12
2169,2020-06-03,23,6064,185.2606,2020-06-03,0.0333,202,PI,236,10
2195,2020-06-04,23,6717,205.21033,2020-06-04,0.0323,217,PI,653,15
2221,2020-06-05,23,7105,217.06408,2020-06-05,0.0315,224,PI,388,7
2248,2020-06-06,23,7478,228.45956,2020-06-06,0.032,239,PI,373,15
2274,2020-06-07,24,7621,232.82834,2020-06-07,0.0333,254,PI,143,15
2301,2020-06-08,24,7927,242.17691000000002,2020-06-08,0.0334,265,PI,306,11
2328,2020-06-09,24,8359,255.37489,2020-06-09,0.0339,283,PI,432,18
2355,2020-06-10,24,8823,269.55051000000003,2020-06-10,0.0339,299,PI,464,16
2382,2020-06-11,24,9337,285.25367,2020-06-11,0.034,317,PI,514,18
2409,2020-06-12,24,9825,300.1625,2020-06-12,0.0341,335,PI,488,18
2436,2020-06-13,24,10153,310.18318999999997,2020-06-13,0.0355,360,PI,328,25
2463,2020-06-14,25,10357,316.41557,2020-06-14,0.0361,374,PI,204,14
2490,2020-06-15,25,10881,332.42424,2020-06-15,0.0361,393,PI,524,19
2517,2020-06-16,25,11559,353.13774,2020-06-16,0.0344,398,PI,678,5
2544,2020-06-17,25,12099,369.63523,2020-06-17,0.0348,421,PI,540,23
2571,2020-06-18,25,12567,383.93304,2020-06-18,0.0346,435,PI,468,14
2598,2020-06-19,25,13813,421.99945,2020-06-19,0.0332,459,PI,1246,24
2625,2020-06-20,25,14264,435.7779,2020-06-20,0.034,485,PI,451,26
2652,2020-06-21,26,14476,442.25469000000004,2020-06-21,0.0347,502,PI,212,17
2679,2020-06-22,26,15269,466.48155,2020-06-22,0.0339,517,PI,793,15
2706,2020-06-23,26,16227,495.7493,2020-06-23,0.0329,534,PI,958,17
2733,2020-06-24,26,17080,521.80921,2020-06-24,0.032,546,PI,853,12
2760,2020-06-25,26,18023,550.6187,2020-06-25,0.0318,574,PI,943,28
2786,2020-06-26,26,18665,570.2323700000001,2020-06-26,0.0317,592,PI,642,18
2812,2020-06-27,26,19158,585.29396,2020-06-27,0.0321,615,PI,493,23
2839,2020-06-28,27,19753,603.4717400000001,2020-06-28,0.0326,643,PI,595,28
2866,2020-06-29,27,20422,623.91029,2020-06-29,0.0325,663,PI,669,20
2893,2020-06-30,27,22059,673.9221,2020-06-30,0.0311,686,PI,1637,23
2920,2020-07-01,27,23307,712.0496099999999,2020-07-01,0.0299,697,PI,1248,11
2947,2020-07-02,27,24376,744.7085099999999,2020-07-02,0.0298,726,PI,1069,29
2974,2020-07-03,27,25561,780.91131,2020-07-03,0.0298,762,PI,1185,36
3001,2020-07-04,27,26079,796.73668,2020-07-04,0.0301,784,PI,518,22
3028,2020-07-05,28,26511,809.93466,2020-07-05,0.0305,809,PI,432,25
3055,2020-07-06,28,27514,840.5772,2020-07-06,0.0303,834,PI,1003,25
3082,2020-07-07,28,28411,867.98135,2020-07-07,0.0302,858,PI,897,24
3109,2020-07-08,28,29745,908.7362400000001,2020-07-08,0.0297,884,PI,1334,26
3136,2020-07-09,28,31269,955.2958,2020-07-09,0.0287,896,PI,1524,12
3163,2020-07-10,28,32465,991.83466,2020-07-10,0.0282,914,PI,1196,18
3190,2020-07-11,28,32963,1007.04901,2020-07-11,0.0284,936,PI,498,22
3217,2020-07-12,29,33359,1019.14716,2020-07-12,0.0288,960,PI,396,24
3244,2020-07-13,29,34156,1043.49622,2020-07-13,0.028999999999999998,992,PI,797,32
3270,2020-07-14,29,35445,1082.8763199999999,2020-07-14,0.0287,1019,PI,1289,27
3297,2020-07-15,29,36542,1116.39064,2020-07-15,0.0285,1043,PI,1097,24
3324,2020-07-16,29,37057,1132.12435,2020-07-16,0.0287,1065,PI,515,22
3351,2020-07-17,29,38568,1178.28675,2020-07-17,0.0281,1083,PI,1511,18
3378,2020-07-18,29,39296,1200.5278,2020-07-18,0.027999999999999997,1100,PI,728,17
3403,2020-07-19,30,39606,1209.99857,2020-07-19,0.0282,1118,PI,310,18
3429,2020-07-20,30,40276,1230.46767,2020-07-20,0.0283,1140,PI,670,22
3455,2020-07-21,30,41828,1277.88265,2020-07-21,0.0277,1158,PI,1552,18
