index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
773,2020-04-12,16,430,10.70011,2020-04-12,0.0326,14,ES,47,5
799,2020-04-13,16,463,11.52128,2020-04-13,0.0367,17,ES,33,3
825,2020-04-14,16,557,13.86038,2020-04-14,0.0323,18,ES,94,1
852,2020-04-15,16,734,18.26484,2020-04-15,0.0286,21,ES,177,3
879,2020-04-16,16,935,23.26652,2020-04-16,0.0299,28,ES,201,7
906,2020-04-17,16,952,23.68955,2020-04-17,0.0294,28,ES,17,0
933,2020-04-18,16,1099,27.347490000000004,2020-04-18,0.0273,30,ES,147,2
960,2020-04-19,17,1195,29.73635,2020-04-19,0.0285,34,ES,96,4
987,2020-04-20,17,1212,30.15938,2020-04-20,0.0281,34,ES,17,0
1014,2020-04-21,17,1313,32.67266,2020-04-21,0.0259,34,ES,101,0
1041,2020-04-22,17,1351,33.61825,2020-04-22,0.0274,37,ES,38,3
1067,2020-04-23,17,1453,36.156420000000004,2020-04-23,0.0296,43,ES,102,6
1094,2020-04-24,17,1665,41.43182,2020-04-24,0.0282,47,ES,212,4
1121,2020-04-25,17,1711,42.57649,2020-04-25,0.0304,52,ES,46,5
1148,2020-04-26,18,1819,45.26396,2020-04-26,0.0313,57,ES,108,5
1175,2020-04-27,18,1944,48.37445,2020-04-27,0.0324,63,ES,125,6
1202,2020-04-28,18,2164,53.84893,2020-04-28,0.0356,77,ES,220,14
1228,2020-04-29,18,2538,63.15554,2020-04-29,0.0331,84,ES,374,7
1254,2020-04-30,18,2688,66.88813,2020-04-30,0.0346,93,ES,150,9
1281,2020-05-01,18,2913,72.48703,2020-05-01,0.0347,101,ES,225,8
1308,2020-05-02,18,3104,77.23987,2020-05-02,0.0335,104,ES,191,3
1334,2020-05-03,19,3208,79.8278,2020-05-03,0.0358,115,ES,104,11
1361,2020-05-04,19,3351,83.38620999999999,2020-05-04,0.0367,123,ES,143,8
1388,2020-05-05,19,3540,88.08928,2020-05-05,0.0376,133,ES,189,10
1415,2020-05-06,19,3714,92.4191,2020-05-06,0.0393,146,ES,174,13
1442,2020-05-07,19,3988,99.23731,2020-05-07,0.0394,157,ES,274,11
1469,2020-05-08,19,4242,105.55783999999998,2020-05-08,0.0389,165,ES,254,8
1496,2020-05-09,19,4412,109.78811,2020-05-09,0.039,172,ES,170,7
1522,2020-05-10,20,4599,114.44142,2020-05-10,0.0394,181,ES,187,9
1549,2020-05-11,20,4819,119.91588999999999,2020-05-11,0.0407,196,ES,220,15
1576,2020-05-12,20,5087,126.5848,2020-05-12,0.0417,212,ES,268,16
1603,2020-05-13,20,5401,134.39837,2020-05-13,0.0431,233,ES,314,21
1630,2020-05-14,20,5813,144.65057,2020-05-14,0.0428,249,ES,412,16
1657,2020-05-15,20,6198,154.2309,2020-05-15,0.0419,260,ES,385,11
1683,2020-05-16,20,6595,164.10984,2020-05-16,0.0411,271,ES,397,11
1709,2020-05-17,21,6744,167.81755,2020-05-17,0.0423,285,ES,149,14
1736,2020-05-18,21,7157,178.09463,2020-05-18,0.0422,302,ES,413,17
1763,2020-05-19,21,7693,191.43245,2020-05-19,0.0422,325,ES,536,23
1790,2020-05-20,21,8495,211.3894,2020-05-20,0.0407,346,ES,802,21
1817,2020-05-21,21,8878,220.91996,2020-05-21,0.0409,363,ES,383,17
1843,2020-05-22,21,9520,236.89547000000002,2020-05-22,0.0417,397,ES,642,34
1869,2020-05-23,21,9918,246.7993,2020-05-23,0.042,417,ES,398,20
1895,2020-05-24,22,10007,249.01397000000003,2020-05-24,0.0447,447,ES,89,30
1921,2020-05-25,22,10365,257.92244,2020-05-25,0.0449,465,ES,358,18
1948,2020-05-26,22,10889,270.96164,2020-05-26,0.0447,487,ES,524,22
1975,2020-05-27,22,11484,285.76761,2020-05-27,0.0445,511,ES,595,24
2000,2020-05-28,22,12203,303.65918999999997,2020-05-28,0.0441,538,ES,719,27
2027,2020-05-29,22,12903,321.07797,2020-05-29,0.0434,560,ES,700,22
2054,2020-05-30,22,13437,334.36602,2020-05-30,0.0434,583,ES,534,23
2080,2020-05-31,23,13690,340.66166,2020-05-31,0.0441,604,ES,253,21
2107,2020-06-01,23,14285,355.46763,2020-06-01,0.044000000000000004,628,ES,595,24
2133,2020-06-02,23,15151,377.01716,2020-06-02,0.0438,664,ES,866,36
2160,2020-06-03,23,16121,401.15462,2020-06-03,0.0433,698,ES,970,34
2186,2020-06-04,23,16894,420.38993,2020-06-04,0.0436,737,ES,773,39
2212,2020-06-05,23,18109,450.62397000000004,2020-06-05,0.0431,780,ES,1215,43
2239,2020-06-06,23,18950,471.55139,2020-06-06,0.0425,806,ES,841,26
2265,2020-06-07,24,19619,488.19877,2020-06-07,0.0424,832,ES,669,26
2292,2020-06-08,24,20659,514.0781099999999,2020-06-08,0.0422,871,ES,1040,39
2319,2020-06-09,24,21964,546.5517,2020-06-09,0.0412,904,ES,1305,33
2346,2020-06-10,24,23391,582.06114,2020-06-10,0.0401,937,ES,1427,33
2373,2020-06-11,24,24428,607.86583,2020-06-11,0.0395,966,ES,1037,29
2400,2020-06-12,24,25502,634.59122,2020-06-12,0.0392,999,ES,1074,33
2427,2020-06-13,24,26011,647.25716,2020-06-13,0.0395,1028,ES,509,29
2454,2020-06-14,25,26469,658.65403,2020-06-14,0.0399,1055,ES,458,27
2481,2020-06-15,25,27652,688.09177,2020-06-15,0.0393,1087,ES,1183,32
2508,2020-06-16,25,29030,722.38189,2020-06-16,0.039,1132,ES,1378,45
2535,2020-06-17,25,30507,759.13553,2020-06-17,0.0386,1179,ES,1477,47
2562,2020-06-18,25,31772,790.61376,2020-06-18,0.0385,1223,ES,1265,44
2589,2020-06-19,25,33232,826.94437,2020-06-19,0.0381,1267,ES,1460,44
2616,2020-06-20,25,34238,851.97765,2020-06-20,0.0379,1297,ES,1006,30
2643,2020-06-21,26,34866,867.6047900000001,2020-06-21,0.0381,1328,ES,628,31
2670,2020-06-22,26,36147,899.4811699999999,2020-06-22,0.0384,1387,ES,1281,59
2697,2020-06-23,26,36827,916.4022699999999,2020-06-23,0.0387,1425,ES,680,38
2724,2020-06-24,26,38483,957.61014,2020-06-24,0.038,1463,ES,1656,38
2751,2020-06-25,26,40406,1005.46203,2020-06-25,0.0369,1490,ES,1923,27
2777,2020-06-26,26,41652,1036.4674699999998,2020-06-26,0.0362,1507,ES,1246,17
2830,2020-06-28,27,43683,1087.00683,2020-06-28,0.0358,1566,ES,2031,59
2857,2020-06-29,27,45097,1122.19278,2020-06-29,0.0359,1620,ES,1414,54
2884,2020-06-30,27,46893,1166.8844,2020-06-30,0.0351,1647,ES,1796,27
2911,2020-07-01,27,48821,1214.86071,2020-07-01,0.0347,1692,ES,1928,45
2938,2020-07-02,27,50242,1250.22085,2020-07-02,0.0344,1727,ES,1421,35
2965,2020-07-03,27,51689,1286.22796,2020-07-03,0.034,1758,ES,1447,31
2992,2020-07-04,27,52824,1314.47128,2020-07-04,0.0337,1781,ES,1135,23
3019,2020-07-05,28,53393,1328.63026,2020-07-05,0.0338,1803,ES,569,22
3046,2020-07-06,28,54547,1357.34637,2020-07-06,0.0337,1836,ES,1154,33
3073,2020-07-07,28,56703,1410.99623,2020-07-07,0.0331,1879,ES,2156,43
3100,2020-07-08,28,58841,1464.19818,2020-07-08,0.0325,1912,ES,2138,33
3127,2020-07-09,28,60009,1493.2626599999999,2020-07-09,0.0321,1929,ES,1168,17
3154,2020-07-10,28,61361,1526.9058,2020-07-10,0.0321,1967,ES,1352,38
3181,2020-07-11,28,62393,1552.5860699999998,2020-07-11,0.032,1995,ES,1032,28
3208,2020-07-12,29,62873,1564.5303800000002,2020-07-12,0.032,2010,ES,480,15
3235,2020-07-13,29,63881,1589.61343,2020-07-13,0.0319,2040,ES,1008,30
3262,2020-07-14,29,65213,1622.75889,2020-07-14,0.0319,2082,ES,1332,42
3288,2020-07-15,29,66352,1651.10174,2020-07-15,0.0316,2096,ES,1139,14
3315,2020-07-16,29,68118,1695.0468399999997,2020-07-16,0.0314,2136,ES,1766,40
3342,2020-07-17,29,69463,1728.5158,2020-07-17,0.0313,2174,ES,1345,38
3369,2020-07-18,29,70131,1745.1382899999999,2020-07-18,0.0314,2202,ES,668,28
3394,2020-07-19,30,70609,1757.03283,2020-07-19,0.0315,2222,ES,478,20
3420,2020-07-20,30,71703,1784.25591,2020-07-20,0.0315,2256,ES,1094,34
3447,2020-07-21,30,72605,1806.70126,2020-07-21,0.0314,2280,ES,902,24
