index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
2763,2020-06-25,26,23806,678.84226,2020-06-25,0.0376,896,RN,1068,31
2789,2020-06-26,26,24253,691.5887299999999,2020-06-26,0.0375,909,RN,447,13
2815,2020-06-27,26,24301,692.9574700000001,2020-06-27,0.0386,937,RN,48,28
2842,2020-06-28,27,29784,849.30848,2020-06-28,0.0335,999,RN,5483,62
2869,2020-06-29,27,30352,865.50534,2020-06-29,0.0342,1039,RN,568,40
2896,2020-06-30,27,31964,911.47248,2020-06-30,0.0335,1072,RN,1612,33
2923,2020-07-01,27,32962,939.93104,2020-07-01,0.0336,1108,RN,998,36
2950,2020-07-02,27,33487,954.90173,2020-07-02,0.0351,1177,RN,525,69
2977,2020-07-03,27,34322,978.71225,2020-07-03,0.0351,1205,RN,835,28
3004,2020-07-04,27,34645,987.9227900000001,2020-07-04,0.035,1213,RN,323,8
3031,2020-07-05,28,35056,999.6427,2020-07-05,0.0358,1254,RN,411,41
3058,2020-07-06,28,35897,1023.6243199999999,2020-07-06,0.0361,1297,RN,841,43
3085,2020-07-07,28,36587,1043.30008,2020-07-07,0.0364,1332,RN,690,35
3112,2020-07-08,28,37137,1058.98365,2020-07-08,0.0364,1351,RN,550,19
3139,2020-07-09,28,38342,1093.34494,2020-07-09,0.0355,1362,RN,1205,11
3166,2020-07-10,28,38704,1103.66759,2020-07-10,0.0358,1386,RN,362,24
3193,2020-07-11,28,39421,1124.1132699999998,2020-07-11,0.0354,1394,RN,717,8
3220,2020-07-12,29,39908,1138.00037,2020-07-12,0.0353,1410,RN,487,16
3247,2020-07-13,29,40455,1153.5984,2020-07-13,0.0358,1449,RN,547,39
3273,2020-07-14,29,40767,1162.49526,2020-07-14,0.0363,1479,RN,312,30
3300,2020-07-15,29,41096,1171.87689,2020-07-15,0.0367,1507,RN,329,28
3327,2020-07-16,29,41424,1181.23001,2020-07-16,0.037000000000000005,1532,RN,328,25
3354,2020-07-17,29,43573,1242.51002,2020-07-17,0.0362,1577,RN,2149,45
3380,2020-07-18,29,43766,1248.0135300000002,2020-07-18,0.036000000000000004,1577,RN,193,0
3406,2020-07-19,30,44083,1257.0529800000002,2020-07-19,0.0361,1590,RN,317,13
3432,2020-07-20,30,44340,1264.38148,2020-07-20,0.0367,1628,RN,257,38
