index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
752,2020-04-11,15,237,2.7549,2020-04-11,0.0464,11,PA,20,2
779,2020-04-12,16,259,3.01062,2020-04-12,0.0541,14,PA,22,3
805,2020-04-13,16,310,3.60345,2020-04-13,0.0452,14,PA,51,0
831,2020-04-14,16,384,4.46363,2020-04-14,0.0547,21,PA,74,7
858,2020-04-15,16,487,5.6609,2020-04-15,0.0431,21,PA,103,0
885,2020-04-16,16,557,6.47459,2020-04-16,0.0467,26,PA,70,5
912,2020-04-17,16,627,7.28827,2020-04-17,0.051,32,PA,70,6
939,2020-04-18,16,641,7.451010000000001,2020-04-18,0.0515,33,PA,14,1
966,2020-04-19,17,685,7.962460000000001,2020-04-19,0.0496,34,PA,44,1
993,2020-04-20,17,902,10.48488,2020-04-20,0.0388,35,PA,217,1
1020,2020-04-21,17,1026,11.926260000000001,2020-04-21,0.037000000000000005,38,PA,124,3
1047,2020-04-22,17,1195,13.890720000000002,2020-04-22,0.036000000000000004,43,PA,169,5
1073,2020-04-23,17,1267,14.72765,2020-04-23,0.0418,53,PA,72,10
1100,2020-04-24,17,1579,18.35435,2020-04-24,0.0545,86,PA,312,33
1127,2020-04-25,17,1745,20.28394,2020-04-25,0.0544,95,PA,166,9
1154,2020-04-26,18,2070,24.06175,2020-04-26,0.0551,114,PA,325,19
1181,2020-04-27,18,2219,25.79373,2020-04-27,0.055,122,PA,149,8
1208,2020-04-28,18,2319,26.95614,2020-04-28,0.0569,132,PA,100,10
1234,2020-04-29,18,2586,30.05975,2020-04-29,0.0603,156,PA,267,24
1260,2020-04-30,18,2999,34.860479999999995,2020-04-30,0.0747,224,PA,413,68
1287,2020-05-01,18,3359,39.04513,2020-05-01,0.0783,263,PA,360,39
1314,2020-05-02,18,3727,43.32278,2020-05-02,0.0821,306,PA,368,43
1340,2020-05-03,19,3920,45.56622,2020-05-03,0.0809,317,PA,193,11
1367,2020-05-04,19,4262,49.54164,2020-05-04,0.0807,344,PA,342,27
1394,2020-05-05,19,4756,55.28391,2020-05-05,0.0788,375,PA,494,31
1421,2020-05-06,19,5524,64.21117,2020-05-06,0.0742,410,PA,768,35
1448,2020-05-07,19,5935,68.98865,2020-05-07,0.0822,488,PA,411,78
1475,2020-05-08,19,6519,75.77708,2020-05-08,0.0881,574,PA,584,86
1502,2020-05-09,19,7018,81.57746999999999,2020-05-09,0.0869,610,PA,499,36
1528,2020-05-10,20,7348,85.41341,2020-05-10,0.0915,672,PA,330,62
1555,2020-05-11,20,8069,93.79433,2020-05-11,0.1006,812,PA,721,140
1582,2020-05-12,20,9059,105.30213,2020-05-12,0.1009,914,PA,990,102
1609,2020-05-13,20,10344,120.23901000000001,2020-05-13,0.0988,1022,PA,1285,108
1636,2020-05-14,20,11479,133.43229,2020-05-14,0.0954,1095,PA,1135,73
1663,2020-05-15,20,12626,146.76506,2020-05-15,0.0931,1175,PA,1147,80
1689,2020-05-16,20,13464,156.506,2020-05-16,0.0908,1223,PA,838,48
1715,2020-05-17,21,14201,165.07291,2020-05-17,0.0901,1280,PA,737,57
1742,2020-05-18,21,15467,179.78894,2020-05-18,0.09,1392,PA,1266,112
1769,2020-05-19,21,17177,199.66603999999998,2020-05-19,0.0905,1554,PA,1710,162
1796,2020-05-20,21,18929,220.03135,2020-05-20,0.0939,1778,PA,1752,224
1823,2020-05-21,21,20532,238.66467999999998,2020-05-21,0.0922,1893,PA,1603,115
1849,2020-05-22,21,22697,263.83071,2020-05-22,0.0882,2003,PA,2165,110
1875,2020-05-23,21,24125,280.42983,2020-05-23,0.0891,2150,PA,1428,147
1901,2020-05-24,22,24815,288.45042,2020-05-24,0.0923,2290,PA,690,140
1927,2020-05-25,22,27366,318.10332999999997,2020-05-25,0.0888,2431,PA,2551,141
1954,2020-05-26,22,29882,347.3494,2020-05-26,0.0844,2522,PA,2516,91
1981,2020-05-27,22,31671,368.1448,2020-05-27,0.0823,2605,PA,1789,83
2006,2020-05-28,22,35132,408.37557999999996,2020-05-28,0.0793,2785,PA,3461,180
2033,2020-05-29,22,37296,433.52999000000005,2020-05-29,0.0778,2900,PA,2164,115
2060,2020-05-30,22,37859,440.07432,2020-05-30,0.0771,2920,PA,563,20
2086,2020-05-31,23,37961,441.25998,2020-05-31,0.077,2923,PA,102,3
2113,2020-06-01,23,40014,465.12412,2020-06-01,0.0754,3019,PA,2053,96
2139,2020-06-02,23,43652,507.41236,2020-06-02,0.07200000000000001,3144,PA,3638,125
2166,2020-06-03,23,46473,540.20376,2020-06-03,0.0698,3245,PA,2821,101
2192,2020-06-04,23,49473,575.0758599999999,2020-06-04,0.0706,3492,PA,3000,247
2218,2020-06-05,23,53860,626.0705,2020-06-05,0.068,3665,PA,4387,173
2245,2020-06-06,23,53860,626.0705,2020-06-06,0.068,3665,PA,0,0
2271,2020-06-07,24,54271,630.84798,2020-06-07,0.0678,3678,PA,411,13
2298,2020-06-08,24,57570,669.1956700000001,2020-06-08,0.0666,3835,PA,3299,157
2325,2020-06-09,24,60636,704.8349599999999,2020-06-09,0.0643,3898,PA,3066,63
2352,2020-06-10,24,63405,737.0219099999999,2020-06-10,0.0628,3980,PA,2769,82
2379,2020-06-11,24,65151,757.3174799999999,2020-06-11,0.0628,4090,PA,1746,110
2406,2020-06-12,24,66328,770.99896,2020-06-12,0.0623,4132,PA,1177,42
2433,2020-06-13,24,68456,795.73491,2020-06-13,0.0612,4191,PA,2128,59
2460,2020-06-14,25,69224,804.6621700000001,2020-06-14,0.0607,4201,PA,768,10
2487,2020-06-15,25,71243,828.1310900000001,2020-06-15,0.0602,4291,PA,2019,90
2514,2020-06-16,25,74192,862.41037,2020-06-16,0.0586,4350,PA,2949,59
2541,2020-06-17,25,76623,890.6684,2020-06-17,0.0574,4395,PA,2431,45
2568,2020-06-18,25,80072,930.7596900000001,2020-06-18,0.0558,4469,PA,3449,74
2595,2020-06-19,25,82881,963.41161,2020-06-19,0.0545,4519,PA,2809,50
2622,2020-06-20,25,84654,984.0210199999999,2020-06-20,0.0541,4583,PA,1773,64
2649,2020-06-21,26,86020,999.89945,2020-06-21,0.0535,4605,PA,1366,22
2676,2020-06-22,26,88636,1030.3079300000002,2020-06-22,0.0527,4672,PA,2616,67
2703,2020-06-23,26,91708,1066.01696,2020-06-23,0.0515,4726,PA,3072,54
2730,2020-06-24,26,94036,1093.07771,2020-06-24,0.0505,4748,PA,2328,22
2757,2020-06-25,26,96472,1121.39386,2020-06-25,0.0498,4803,PA,2436,55
2783,2020-06-26,26,99313,1154.41774,2020-06-26,0.0487,4834,PA,2841,31
2809,2020-06-27,26,100443,1167.5529,2020-06-27,0.0482,4845,PA,1130,11
2836,2020-06-28,27,101207,1176.43366,2020-06-28,0.0481,4870,PA,764,25
2863,2020-06-29,27,103206,1199.67011,2020-06-29,0.0477,4920,PA,1999,50
2890,2020-06-30,27,105853,1230.43893,2020-06-30,0.0469,4960,PA,2647,40
2917,2020-07-01,27,108067,1256.17454,2020-07-01,0.0463,5004,PA,2214,44
2944,2020-07-02,27,110411,1283.42128,2020-07-02,0.0457,5050,PA,2344,46
2971,2020-07-03,27,112531,1308.0642300000002,2020-07-03,0.045,5069,PA,2120,19
2998,2020-07-04,27,113811,1322.943,2020-07-04,0.0448,5096,PA,1280,27
3025,2020-07-05,28,114535,1331.3588,2020-07-05,0.0446,5105,PA,724,9
3052,2020-07-06,28,116152,1350.1548599999999,2020-07-06,0.0441,5128,PA,1617,23
3079,2020-07-07,28,118744,1380.2843599999999,2020-07-07,0.0435,5169,PA,2592,41
3106,2020-07-08,28,120731,1403.38132,2020-07-08,0.043,5196,PA,1987,27
3133,2020-07-09,28,122674,1425.96681,2020-07-09,0.0426,5224,PA,1943,28
3160,2020-07-10,28,124934,1452.23713,2020-07-10,0.0422,5274,PA,2260,50
3187,2020-07-11,28,125714,1461.3038800000002,2020-07-11,0.0421,5289,PA,780,15
3214,2020-07-12,29,126509,1470.54499,2020-07-12,0.0418,5293,PA,795,4
3241,2020-07-13,29,128570,1494.5021199999999,2020-07-13,0.0414,5318,PA,2061,25
3267,2020-07-14,29,130834,1520.81894,2020-07-14,0.0408,5337,PA,2264,19
3294,2020-07-15,29,133039,1546.44993,2020-07-15,0.0405,5385,PA,2205,48
3321,2020-07-16,29,135164,1571.15101,2020-07-16,0.0403,5448,PA,2125,63
3348,2020-07-17,29,136947,1591.87666,2020-07-17,0.04,5478,PA,1783,30
3375,2020-07-18,29,137484,1598.1187699999998,2020-07-18,0.0402,5523,PA,537,45
3400,2020-07-19,30,138396,1608.71989,2020-07-19,0.04,5538,PA,912,15
3426,2020-07-20,30,140393,1631.93308,2020-07-20,0.0396,5554,PA,1997,16
3452,2020-07-21,30,142358,1654.77431,2020-07-21,0.0392,5581,PA,1965,27
