index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1087,2020-04-24,17,234,26.53257,2020-04-24,0.047,11,AC,7,1
1114,2020-04-25,17,258,29.253859999999996,2020-04-25,0.0426,11,AC,24,0
1141,2020-04-26,18,279,31.63498,2020-04-26,0.0394,11,AC,21,0
1168,2020-04-27,18,301,34.1295,2020-04-27,0.0465,14,AC,22,3
1195,2020-04-28,18,317,35.943690000000004,2020-04-28,0.0505,16,AC,16,2
1221,2020-04-29,18,354,40.13901,2020-04-29,0.0508,18,AC,37,2
1247,2020-04-30,18,404,45.80836,2020-04-30,0.047,19,AC,50,1
1274,2020-05-01,18,487,55.21949,2020-05-01,0.039,19,AC,83,0
1301,2020-05-02,18,553,62.703030000000005,2020-05-02,0.0398,22,AC,66,3
1327,2020-05-03,19,658,74.60866999999999,2020-05-03,0.038,25,AC,105,3
1354,2020-05-04,19,733,83.1127,2020-05-04,0.0382,28,AC,75,3
1381,2020-05-05,19,817,92.63721,2020-05-05,0.0355,29,AC,84,1
1408,2020-05-06,19,943,106.92398,2020-05-06,0.0371,35,AC,126,6
1435,2020-05-07,19,1014,114.97446000000001,2020-05-07,0.0355,36,AC,71,1
1462,2020-05-08,19,1177,133.45655,2020-05-08,0.0323,38,AC,163,2
1489,2020-05-09,19,1335,151.3717,2020-05-09,0.03,40,AC,158,2
1515,2020-05-10,20,1447,164.07105,2020-05-10,0.0283,41,AC,112,1
1542,2020-05-11,20,1460,165.54508,2020-05-11,0.0301,44,AC,13,3
1569,2020-05-12,20,1590,180.2854,2020-05-12,0.0321,51,AC,130,7
1596,2020-05-13,20,1694,192.07765,2020-05-13,0.0307,52,AC,104,1
1623,2020-05-14,20,1740,197.29345,2020-05-14,0.0316,55,AC,46,3
1650,2020-05-15,20,1785,202.39587,2020-05-15,0.0319,57,AC,45,2
1676,2020-05-16,20,1867,211.69361,2020-05-16,0.0316,59,AC,82,2
1702,2020-05-17,21,1996,226.32053,2020-05-17,0.0311,62,AC,129,3
1729,2020-05-18,21,2234,253.30665,2020-05-18,0.03,67,AC,238,5
1756,2020-05-19,21,2482,281.42663999999996,2020-05-19,0.0294,73,AC,248,6
1783,2020-05-20,21,2817,319.41129,2020-05-20,0.0266,75,AC,335,2
1810,2020-05-21,21,3103,351.83999,2020-05-21,0.0251,78,AC,286,3
1836,2020-05-22,21,3343,379.05287999999996,2020-05-22,0.0239,80,AC,240,2
1863,2020-05-23,21,3867,438.46769000000006,2020-05-23,0.0225,87,AC,524,7
1888,2020-05-24,22,4160,471.69009000000005,2020-05-24,0.0221,92,AC,293,5
1914,2020-05-25,22,4501,510.35507,2020-05-25,0.0216,97,AC,341,5
1941,2020-05-26,22,4781,542.1034400000001,2020-05-26,0.022000000000000002,105,AC,280,8
1968,2020-05-27,22,5251,595.39535,2020-05-27,0.0215,113,AC,470,8
1993,2020-05-28,22,5600,634.96743,2020-05-28,0.0218,122,AC,349,9
2020,2020-05-29,22,5841,662.2937099999999,2020-05-29,0.0231,135,AC,241,13
2047,2020-05-30,22,6072,688.4861099999999,2020-05-30,0.0234,142,AC,231,7
2073,2020-05-31,23,6219,705.15401,2020-05-31,0.0238,148,AC,147,6
2100,2020-06-01,23,6326,717.28642,2020-06-01,0.0255,161,AC,107,13
2126,2020-06-02,23,6465,733.04722,2020-06-02,0.0255,165,AC,139,4
2153,2020-06-03,23,6679,757.31205,2020-06-03,0.0256,171,AC,214,6
2179,2020-06-04,23,7021,796.0904099999999,2020-06-04,0.0258,181,AC,342,10
2205,2020-06-05,23,7284,825.91121,2020-06-05,0.0261,190,AC,263,9
2232,2020-06-06,23,7525,853.2374800000001,2020-06-06,0.0267,201,AC,241,11
2258,2020-06-07,24,7983,905.16875,2020-06-07,0.0259,207,AC,458,6
2285,2020-06-08,24,8127,921.49648,2020-06-08,0.026000000000000002,211,AC,144,4
2312,2020-06-09,24,8457,958.9142099999999,2020-06-09,0.0264,223,AC,330,12
2339,2020-06-10,24,8746,991.68306,2020-06-10,0.0271,237,AC,289,14
2366,2020-06-11,24,9091,1030.80159,2020-06-11,0.0269,245,AC,345,8
2393,2020-06-12,24,9295,1053.93255,2020-06-12,0.0273,254,AC,204,9
2420,2020-06-13,24,9534,1081.03205,2020-06-13,0.0269,256,AC,239,2
2447,2020-06-14,25,9642,1093.27785,2020-06-14,0.0269,259,AC,108,3
2474,2020-06-15,25,9771,1107.90478,2020-06-15,0.0271,265,AC,129,6
2501,2020-06-16,25,10003,1134.21057,2020-06-16,0.0271,271,AC,232,6
2528,2020-06-17,25,10339,1172.30862,2020-06-17,0.0272,281,AC,336,10
2555,2020-06-18,25,10664,1209.15941,2020-06-18,0.0269,287,AC,325,6
2582,2020-06-19,25,10987,1245.78342,2020-06-19,0.0266,292,AC,323,5
2609,2020-06-20,25,11263,1277.07824,2020-06-20,0.0264,297,AC,276,5
2636,2020-06-21,26,11381,1290.4579099999999,2020-06-21,0.0264,300,AC,118,3
2663,2020-06-22,26,11539,1308.3730699999999,2020-06-22,0.0264,305,AC,158,5
2690,2020-06-23,26,11810,1339.10095,2020-06-23,0.0272,321,AC,271,16
2717,2020-06-24,26,12022,1363.1390099999999,2020-06-24,0.0271,326,AC,212,5
2744,2020-06-25,26,12304,1395.11415,2020-06-25,0.0272,335,AC,282,9
2770,2020-06-26,26,12644,1433.66575,2020-06-26,0.0271,343,AC,340,8
2797,2020-06-27,26,12913,1464.16686,2020-06-27,0.0272,351,AC,269,8
2823,2020-06-28,27,13058,1480.60798,2020-06-28,0.027000000000000003,353,AC,145,2
2850,2020-06-29,27,13146,1490.5860400000001,2020-06-29,0.0275,361,AC,88,8
2877,2020-06-30,27,13253,1502.71845,2020-06-30,0.0275,365,AC,107,4
2904,2020-07-01,27,13715,1555.1032699999998,2020-07-01,0.027000000000000003,370,AC,462,5
2931,2020-07-02,27,14048,1592.86115,2020-07-02,0.0269,378,AC,333,8
2958,2020-07-03,27,14112,1600.11792,2020-07-03,0.0274,387,AC,64,9
2985,2020-07-04,27,14487,1642.63806,2020-07-04,0.027000000000000003,391,AC,375,4
3012,2020-07-05,28,14622,1657.94531,2020-07-05,0.0267,391,AC,135,0
3039,2020-07-06,28,14688,1665.42886,2020-07-06,0.0268,394,AC,66,3
3066,2020-07-07,28,14941,1694.11578,2020-07-07,0.0267,399,AC,253,5
3093,2020-07-08,28,15167,1719.74125,2020-07-08,0.0266,404,AC,226,5
3120,2020-07-09,28,15465,1753.5305899999998,2020-07-09,0.0266,411,AC,298,7
3147,2020-07-10,28,15768,1787.88686,2020-07-10,0.0264,417,AC,303,6
3174,2020-07-11,28,16080,1823.26362,2020-07-11,0.0261,419,AC,312,2
3201,2020-07-12,29,16190,1835.7361899999999,2020-07-12,0.0263,426,AC,110,7
3228,2020-07-13,29,16260,1843.67329,2020-07-13,0.0264,430,AC,70,4
3255,2020-07-14,29,16479,1868.50505,2020-07-14,0.0265,436,AC,219,6
3281,2020-07-15,29,16672,1890.38875,2020-07-15,0.0268,446,AC,193,10
3308,2020-07-16,29,16865,1912.27245,2020-07-16,0.0265,447,AC,193,1
3335,2020-07-17,29,16965,1923.61115,2020-07-17,0.0266,452,AC,100,5
3362,2020-07-18,29,17202,1950.48388,2020-07-18,0.0266,457,AC,237,5
3387,2020-07-19,30,17295,1961.0288699999999,2020-07-19,0.0266,460,AC,93,3
3413,2020-07-20,30,17462,1979.9645100000002,2020-07-20,0.0266,465,AC,167,5
3440,2020-07-21,30,17700,2006.95063,2020-07-21,0.0265,469,AC,238,4
