index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
684,2020-04-08,15,6708,14.60832,2020-04-08,0.0638,428,SP,1026,57
710,2020-04-09,15,7480,16.28954,2020-04-09,0.0663,496,SP,772,68
737,2020-04-10,15,8216,17.89236,2020-04-10,0.0657,540,SP,736,44
764,2020-04-11,15,8419,18.33444,2020-04-11,0.0665,560,SP,203,20
790,2020-04-12,16,8755,19.06616,2020-04-12,0.0672,588,SP,336,28
816,2020-04-13,16,8895,19.37105,2020-04-13,0.0684,608,SP,140,20
843,2020-04-14,16,9371,20.40765,2020-04-14,0.0742,695,SP,476,87
870,2020-04-15,16,11043,24.04884,2020-04-15,0.0705,778,SP,1672,83
897,2020-04-16,16,11568,25.19216,2020-04-16,0.0737,853,SP,525,75
924,2020-04-17,16,12841,27.96443,2020-04-17,0.0723,928,SP,1273,75
951,2020-04-18,16,13894,30.2576,2020-04-18,0.0713,991,SP,1053,63
978,2020-04-19,17,14267,31.06989,2020-04-19,0.0711,1015,SP,373,24
1005,2020-04-20,17,14580,31.75153,2020-04-20,0.0711,1037,SP,313,22
1032,2020-04-21,17,15385,33.50461,2020-04-21,0.071,1093,SP,805,56
1058,2020-04-22,17,15914,34.65664,2020-04-22,0.0713,1134,SP,529,41
1085,2020-04-23,17,16740,36.455459999999995,2020-04-23,0.0803,1345,SP,826,211
1112,2020-04-24,17,17826,38.82049,2020-04-24,0.0848,1512,SP,1086,167
1139,2020-04-25,17,20004,43.56362,2020-04-25,0.0833,1667,SP,2178,155
1166,2020-04-26,18,20715,45.111999999999995,2020-04-26,0.0821,1700,SP,711,33
1193,2020-04-27,18,21696,47.24837,2020-04-27,0.0841,1825,SP,981,125
1219,2020-04-28,18,24041,52.35518,2020-04-28,0.0852,2049,SP,2345,224
1245,2020-04-29,18,26158,56.965469999999996,2020-04-29,0.0859,2247,SP,2117,198
1272,2020-04-30,18,28698,62.49694,2020-04-30,0.0828,2375,SP,2540,128
1299,2020-05-01,18,30374,66.14684,2020-05-01,0.0827,2511,SP,1676,136
1325,2020-05-02,18,31174,67.88904000000001,2020-05-02,0.083,2586,SP,800,75
1352,2020-05-03,19,31772,69.19133000000001,2020-05-03,0.0827,2627,SP,598,41
1379,2020-05-04,19,32187,70.09509,2020-05-04,0.0825,2654,SP,415,27
1406,2020-05-05,19,34053,74.15876999999999,2020-05-05,0.0837,2851,SP,1866,197
1433,2020-05-06,19,37853,82.4342,2020-05-06,0.0804,3045,SP,3800,194
1460,2020-05-07,19,39928,86.95302,2020-05-07,0.0803,3206,SP,2075,161
1487,2020-05-08,19,41830,91.09509,2020-05-08,0.0817,3416,SP,1902,210
1513,2020-05-09,19,44411,96.71585,2020-05-09,0.0812,3608,SP,2581,192
1540,2020-05-10,20,45444,98.96546,2020-05-10,0.0816,3709,SP,1033,101
1567,2020-05-11,20,46131,100.46158,2020-05-11,0.0811,3743,SP,687,34
1594,2020-05-12,20,47719,103.91984000000001,2020-05-12,0.0828,3949,SP,1588,206
1621,2020-05-13,20,51097,111.27626000000001,2020-05-13,0.0806,4118,SP,3378,169
1648,2020-05-14,20,54286,118.22108999999999,2020-05-14,0.0795,4315,SP,3189,197
1674,2020-05-15,20,58378,127.13242,2020-05-15,0.0771,4501,SP,4092,186
1701,2020-05-16,20,61183,133.241,2020-05-16,0.0766,4688,SP,2805,187
1727,2020-05-17,21,62345,135.77154,2020-05-17,0.0767,4782,SP,1162,94
1754,2020-05-18,21,63066,137.34169,2020-05-18,0.0765,4823,SP,721,41
1781,2020-05-19,21,65995,143.72031,2020-05-19,0.078,5147,SP,2929,324
1808,2020-05-20,21,69859,152.13512,2020-05-20,0.0768,5363,SP,3864,216
1834,2020-05-21,21,73739,160.58477,2020-05-21,0.0754,5558,SP,3880,195
1861,2020-05-22,21,76871,167.40547,2020-05-22,0.0751,5773,SP,3132,215
1886,2020-05-23,21,80558,175.43482,2020-05-23,0.075,6045,SP,3687,272
1913,2020-05-24,22,82161,178.92574,2020-05-24,0.075,6163,SP,1603,118
1939,2020-05-25,22,83625,182.11396000000002,2020-05-25,0.0744,6220,SP,1464,57
1966,2020-05-26,22,86017,187.32313,2020-05-26,0.0747,6423,SP,2392,203
1992,2020-05-27,22,89483,194.8712,2020-05-27,0.075,6712,SP,3466,289
2018,2020-05-28,22,95865,208.76957,2020-05-28,0.0728,6980,SP,6382,268
2045,2020-05-29,22,101556,221.16312000000002,2020-05-29,0.0716,7275,SP,5691,295
2071,2020-05-30,22,107142,233.328,2020-05-30,0.0703,7532,SP,5586,257
2098,2020-05-31,23,109698,238.89432000000002,2020-05-31,0.0694,7615,SP,2556,83
2124,2020-06-01,23,111296,242.37436,2020-06-01,0.0689,7667,SP,1598,52
2151,2020-06-02,23,118295,257.6164,2020-06-02,0.0676,7994,SP,6999,327
2177,2020-06-03,23,123483,268.91454,2020-06-03,0.067,8276,SP,5188,282
2204,2020-06-04,23,129200,281.36471,2020-06-04,0.0663,8561,SP,5717,285
2230,2020-06-05,23,134565,293.04832000000005,2020-06-05,0.0657,8842,SP,5365,281
2256,2020-06-06,23,140549,306.07995,2020-06-06,0.0644,9058,SP,5984,216
2283,2020-06-07,24,143073,311.57657,2020-06-07,0.0639,9145,SP,2524,87
2310,2020-06-08,24,144593,314.88675,2020-06-08,0.0635,9188,SP,1520,43
2337,2020-06-09,24,150138,326.96235,2020-06-09,0.0634,9522,SP,5545,334
2364,2020-06-10,24,156316,340.41646000000003,2020-06-10,0.0631,9862,SP,6178,340
2391,2020-06-11,24,162520,353.92719,2020-06-11,0.0624,10145,SP,6204,283
2418,2020-06-12,24,167900,365.64346,2020-06-12,0.0618,10368,SP,5380,223
2445,2020-06-13,24,172875,376.47774,2020-06-13,0.0612,10581,SP,4975,213
2472,2020-06-14,25,178202,388.07858999999996,2020-06-14,0.06,10694,SP,5327,113
2499,2020-06-15,25,181460,395.17368999999997,2020-06-15,0.0593,10767,SP,3258,73
2526,2020-06-16,25,190285,414.39229,2020-06-16,0.0585,11132,SP,8825,365
2553,2020-06-17,25,191517,417.07527999999996,2020-06-17,0.0602,11521,SP,1232,389
2580,2020-06-18,25,192628,419.49475,2020-06-18,0.0615,11846,SP,1111,325
2607,2020-06-19,25,211658,460.93725,2020-06-19,0.0578,12232,SP,19030,386
2634,2020-06-20,25,215793,469.94222,2020-06-20,0.0579,12494,SP,4135,262
2661,2020-06-21,26,219185,477.32914000000005,2020-06-21,0.0574,12588,SP,3392,94
2688,2020-06-22,26,221973,483.40069000000005,2020-06-22,0.0569,12634,SP,2788,46
2715,2020-06-23,26,229475,499.73814000000004,2020-06-23,0.0569,13068,SP,7502,434
2742,2020-06-24,26,238822,520.09352,2020-06-24,0.0559,13352,SP,9347,284
2768,2020-06-25,26,248587,541.35921,2020-06-25,0.0553,13759,SP,9765,407
2795,2020-06-26,26,258508,562.96462,2020-06-26,0.054000000000000006,13966,SP,9921,207
2821,2020-06-27,26,265581,578.36781,2020-06-27,0.0537,14263,SP,7073,297
2848,2020-06-28,27,271737,591.7740200000001,2020-06-28,0.0528,14338,SP,6156,75
2875,2020-06-29,27,275145,599.19577,2020-06-29,0.0523,14398,SP,3408,60
2902,2020-06-30,27,281380,612.77401,2020-06-30,0.0525,14763,SP,6235,365
2929,2020-07-01,27,289935,631.40463,2020-07-01,0.0518,15030,SP,8555,267
2956,2020-07-02,27,302179,658.06894,2020-07-02,0.0508,15351,SP,12244,321
2983,2020-07-03,27,310517,676.22698,2020-07-03,0.0505,15694,SP,8338,343
3010,2020-07-04,27,312530,680.6107900000001,2020-07-04,0.0512,15996,SP,2013,302
3037,2020-07-05,28,320179,697.2683599999999,2020-07-05,0.0502,16078,SP,7649,82
3064,2020-07-06,28,323070,703.56422,2020-07-06,0.0499,16134,SP,2891,56
3091,2020-07-07,28,332708,724.55333,2020-07-07,0.0495,16475,SP,9638,341
3118,2020-07-08,28,341365,743.40608,2020-07-08,0.0492,16788,SP,8657,313
3145,2020-07-09,28,349715,761.59025,2020-07-09,0.0489,17118,SP,8350,330
3172,2020-07-10,28,359110,782.05017,2020-07-10,0.0486,17442,SP,9395,324
3199,2020-07-11,28,366890,798.99303,2020-07-11,0.0482,17702,SP,7780,260
3226,2020-07-12,29,371997,810.11477,2020-07-12,0.048,17848,SP,5107,146
3253,2020-07-13,29,374607,815.7986900000001,2020-07-13,0.0478,17907,SP,2610,59
3279,2020-07-14,29,386607,841.93163,2020-07-14,0.0474,18324,SP,12000,417
3306,2020-07-15,29,393176,856.23724,2020-07-15,0.0474,18640,SP,6569,316
3333,2020-07-16,29,402048,875.5582,2020-07-16,0.0474,19038,SP,8872,398
3360,2020-07-17,29,407415,887.2461599999999,2020-07-17,0.0476,19377,SP,5367,339
3385,2020-07-18,29,412027,897.2899199999999,2020-07-18,0.0477,19647,SP,4612,270
3411,2020-07-19,30,415049,903.8710699999999,2020-07-19,0.0475,19732,SP,3022,85
3438,2020-07-20,30,416434,906.88725,2020-07-20,0.0475,19788,SP,1385,56
3462,2020-07-21,30,422669,920.46549,2020-07-21,0.0477,20171,SP,6235,383
