index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
1554,2020-05-11,20,545,15.64085,2020-05-11,0.0349,19,MT,26,1
1581,2020-05-12,20,604,17.33408,2020-05-12,0.0331,20,MT,59,1
1608,2020-05-13,20,673,19.31429,2020-05-13,0.0312,21,MT,69,1
1635,2020-05-14,20,734,21.06492,2020-05-14,0.0327,24,MT,61,3
1662,2020-05-15,20,792,22.72945,2020-05-15,0.0328,26,MT,58,2
1688,2020-05-16,20,857,24.59487,2020-05-16,0.0315,27,MT,65,1
1714,2020-05-17,21,901,25.85762,2020-05-17,0.03,27,MT,44,0
1741,2020-05-18,21,941,27.005570000000002,2020-05-18,0.0319,30,MT,40,3
1768,2020-05-19,21,1005,28.8423,2020-05-19,0.0318,32,MT,64,2
1795,2020-05-20,21,1090,31.28169,2020-05-20,0.0294,32,MT,85,0
1822,2020-05-21,21,1187,34.06548,2020-05-21,0.0286,34,MT,97,2
1848,2020-05-22,21,1271,36.47618,2020-05-22,0.0291,37,MT,84,3
1874,2020-05-23,21,1363,39.11647,2020-05-23,0.0271,37,MT,92,0
1900,2020-05-24,22,1464,42.01505,2020-05-24,0.0273,40,MT,101,3
1926,2020-05-25,22,1594,45.74589,2020-05-25,0.0263,42,MT,130,2
1953,2020-05-26,22,1744,50.050709999999995,2020-05-26,0.0247,43,MT,150,1
1980,2020-05-27,22,1909,54.78601,2020-05-27,0.0246,47,MT,165,4
2005,2020-05-28,22,2085,59.836999999999996,2020-05-28,0.0259,54,MT,176,7
2032,2020-05-29,22,2262,64.91669,2020-05-29,0.0252,57,MT,177,3
2059,2020-05-30,22,2413,69.25021,2020-05-30,0.024,58,MT,151,1
2085,2020-05-31,23,2485,71.31652,2020-05-31,0.0254,63,MT,72,5
2112,2020-06-01,23,2636,75.65004,2020-06-01,0.0254,67,MT,151,4
2138,2020-06-02,23,2817,80.84453,2020-06-02,0.0266,75,MT,181,8
2165,2020-06-03,23,3029,86.92867,2020-06-03,0.0261,79,MT,212,4
2191,2020-06-04,23,3388,97.23154,2020-06-04,0.0248,84,MT,359,5
2217,2020-06-05,23,3593,103.1148,2020-06-05,0.0253,91,MT,205,7
2244,2020-06-06,23,3788,108.71106,2020-06-06,0.0267,101,MT,195,10
2270,2020-06-07,24,4033,115.74226999999999,2020-06-07,0.027999999999999997,113,MT,245,12
2297,2020-06-08,24,4243,121.76902,2020-06-08,0.0297,126,MT,210,13
2324,2020-06-09,24,4504,129.2594,2020-06-09,0.0311,140,MT,261,14
2351,2020-06-10,24,4762,136.6637,2020-06-10,0.0321,153,MT,258,13
2378,2020-06-11,24,5086,145.96211,2020-06-11,0.032,163,MT,324,10
2405,2020-06-12,24,5390,154.68653999999998,2020-06-12,0.0336,181,MT,304,18
2432,2020-06-13,24,5739,164.70242,2020-06-13,0.0347,199,MT,349,18
2459,2020-06-14,25,6108,175.29228,2020-06-14,0.0349,213,MT,369,14
2486,2020-06-15,25,6390,183.38535,2020-06-15,0.0349,223,MT,282,10
2513,2020-06-16,25,6877,197.36166,2020-06-16,0.0364,250,MT,487,27
2540,2020-06-17,25,7361,211.25187999999997,2020-06-17,0.037000000000000005,272,MT,484,22
2567,2020-06-18,25,8166,234.35442,2020-06-18,0.0361,295,MT,805,23
2594,2020-06-19,25,8725,250.39705,2020-06-19,0.0369,322,MT,559,27
2621,2020-06-20,25,9262,265.8083,2020-06-20,0.0368,341,MT,537,19
2648,2020-06-21,26,9776,280.55949,2020-06-21,0.0378,370,MT,514,29
2675,2020-06-22,26,10270,294.7367,2020-06-22,0.0384,394,MT,494,24
2702,2020-06-23,26,11017,316.1747,2020-06-23,0.0384,423,MT,747,29
2729,2020-06-24,26,11571,332.07384,2020-06-24,0.0385,445,MT,554,22
2756,2020-06-25,26,12601,361.6336,2020-06-25,0.0378,476,MT,1030,31
2782,2020-06-26,26,13406,384.73614,2020-06-26,0.0376,504,MT,805,28
2808,2020-06-27,26,14128,405.45668,2020-06-27,0.0377,533,MT,722,29
2835,2020-06-28,27,14654,420.55225,2020-06-28,0.0379,556,MT,526,23
2862,2020-06-29,27,15328,439.89524000000006,2020-06-29,0.0385,590,MT,674,34
2889,2020-06-30,27,16304,467.90527000000003,2020-06-30,0.0386,629,MT,976,39
2916,2020-07-01,27,17401,499.38785,2020-07-01,0.0382,665,MT,1097,36
2943,2020-07-02,27,18356,526.79521,2020-07-02,0.0385,706,MT,955,41
2970,2020-07-03,27,19540,560.77459,2020-07-03,0.0379,741,MT,1184,35
2997,2020-07-04,27,20333,583.53274,2020-07-04,0.0387,786,MT,793,45
3024,2020-07-05,28,21081,604.99945,2020-07-05,0.0389,821,MT,748,35
3051,2020-07-06,28,22078,633.61215,2020-07-06,0.0388,857,MT,997,36
3078,2020-07-07,28,23506,674.5940400000001,2020-07-07,0.0381,896,MT,1428,39
3105,2020-07-08,28,24804,711.84509,2020-07-08,0.0371,921,MT,1298,25
3132,2020-07-09,28,26396,757.53358,2020-07-09,0.0364,961,MT,1592,40
3159,2020-07-10,28,27636,793.12009,2020-07-10,0.0371,1026,MT,1240,65
3186,2020-07-11,28,27636,793.12009,2020-07-11,0.0372,1029,MT,0,3
3213,2020-07-12,29,28791,826.26721,2020-07-12,0.0374,1077,MT,1155,48
3240,2020-07-13,29,29279,840.27223,2020-07-13,0.0377,1105,MT,488,28
3293,2020-07-15,29,30536,876.3466199999999,2020-07-15,0.0392,1197,MT,1257,92
3320,2020-07-16,29,31717,910.2399,2020-07-16,0.0389,1235,MT,1181,38
3347,2020-07-17,29,32971,946.2282,2020-07-17,0.0385,1268,MT,1254,33
3374,2020-07-18,29,32766,940.34495,2020-07-18,0.04,1312,MT,-205,44
3399,2020-07-19,30,34604,993.09335,2020-07-19,0.039,1348,MT,1838,36
3425,2020-07-20,30,35673,1023.7723699999999,2020-07-20,0.0389,1386,MT,1069,38
3451,2020-07-21,30,37429,1074.16746,2020-07-21,0.0383,1432,MT,1756,46
