index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
859,2020-04-15,16,165,4.10639,2020-04-15,0.1455,24,PB,13,3
886,2020-04-16,16,195,4.85301,2020-04-16,0.1333,26,PB,30,2
913,2020-04-17,16,205,5.10188,2020-04-17,0.1366,28,PB,10,2
940,2020-04-18,16,236,5.87338,2020-04-18,0.1229,29,PB,31,1
967,2020-04-19,17,245,6.09737,2020-04-19,0.1306,32,PB,9,3
994,2020-04-20,17,263,6.54534,2020-04-20,0.1255,33,PB,18,1
1021,2020-04-21,17,301,7.49105,2020-04-21,0.1296,39,PB,38,6
1048,2020-04-22,17,345,8.586089999999999,2020-04-22,0.1159,40,PB,44,1
1074,2020-04-23,17,386,9.60647,2020-04-23,0.114,44,PB,41,4
1101,2020-04-24,17,447,11.12459,2020-04-24,0.1029,46,PB,61,2
1128,2020-04-25,17,499,12.41872,2020-04-25,0.0982,49,PB,52,3
1155,2020-04-26,18,543,13.513760000000001,2020-04-26,0.0921,50,PB,44,1
1182,2020-04-27,18,633,15.75361,2020-04-27,0.0837,53,PB,90,3
1209,2020-04-28,18,698,17.37128,2020-04-28,0.0817,57,PB,65,4
1235,2020-04-29,18,814,20.25819,2020-04-29,0.0762,62,PB,116,5
1261,2020-04-30,18,926,23.045560000000002,2020-04-30,0.0724,67,PB,112,5
1288,2020-05-01,18,1034,25.73338,2020-05-01,0.0716,74,PB,108,7
1315,2020-05-02,18,1169,29.093159999999997,2020-05-02,0.065,76,PB,135,2
1341,2020-05-03,19,1219,30.33752,2020-05-03,0.0648,79,PB,50,3
1368,2020-05-04,19,1361,33.8715,2020-05-04,0.0625,85,PB,142,6
1395,2020-05-05,19,1493,37.156620000000004,2020-05-05,0.0616,92,PB,132,7
1422,2020-05-06,19,1657,41.23812,2020-05-06,0.061,101,PB,164,9
1449,2020-05-07,19,1849,46.016459999999995,2020-05-07,0.06,111,PB,192,10
1476,2020-05-08,19,2030,50.52105,2020-05-08,0.0562,114,PB,181,3
1503,2020-05-09,19,2156,53.65684,2020-05-09,0.0575,124,PB,126,10
1529,2020-05-10,20,2341,58.26098,2020-05-10,0.0577,135,PB,185,11
1556,2020-05-11,20,2525,62.840219999999995,2020-05-11,0.055,139,PB,184,4
1583,2020-05-12,20,2777,69.1118,2020-05-12,0.0555,154,PB,252,15
1610,2020-05-13,20,3045,75.78158,2020-05-13,0.0516,157,PB,268,3
1637,2020-05-14,20,3361,83.64594,2020-05-14,0.0476,160,PB,316,3
1664,2020-05-15,20,3739,93.05331,2020-05-15,0.0455,170,PB,378,10
1690,2020-05-16,20,4063,101.11676,2020-05-16,0.045,183,PB,324,13
1716,2020-05-17,21,4347,108.18473,2020-05-17,0.0446,194,PB,284,11
1743,2020-05-18,21,4786,119.11022,2020-05-18,0.0433,207,PB,439,13
1770,2020-05-19,21,5300,131.90225,2020-05-19,0.0413,219,PB,514,12
1797,2020-05-20,21,5838,145.29157,2020-05-20,0.0394,230,PB,538,11
1824,2020-05-21,21,6238,155.24646,2020-05-21,0.0393,245,PB,400,15
1850,2020-05-22,21,6882,171.27383,2020-05-22,0.036000000000000004,248,PB,644,3
1876,2020-05-23,21,7508,186.85323,2020-05-23,0.0344,258,PB,626,10
1902,2020-05-24,22,7823,194.6927,2020-05-24,0.0348,272,PB,315,14
1928,2020-05-25,22,8016,199.49593000000002,2020-05-25,0.0348,279,PB,193,7
1955,2020-05-26,22,8919,221.96909,2020-05-26,0.0321,286,PB,903,7
1982,2020-05-27,22,10209,254.0736,2020-05-27,0.0292,298,PB,1290,12
2007,2020-05-28,22,11132,277.0445,2020-05-28,0.0286,318,PB,923,20
2034,2020-05-29,22,12011,298.92037,2020-05-29,0.0272,327,PB,879,9
2061,2020-05-30,22,12862,320.09938999999997,2020-05-30,0.0269,346,PB,851,19
2087,2020-05-31,23,13162,327.56555,2020-05-31,0.0274,360,PB,300,14
2114,2020-06-01,23,13695,340.83044,2020-06-01,0.027000000000000003,370,PB,533,10
2140,2020-06-02,23,14859,369.79916000000003,2020-06-02,0.0255,379,PB,1164,9
2167,2020-06-03,23,16018,398.64345,2020-06-03,0.0258,414,PB,1159,35
2193,2020-06-04,23,17579,437.49239000000006,2020-06-04,0.0249,438,PB,1561,24
2219,2020-06-05,23,18579,462.37960999999996,2020-06-05,0.0243,451,PB,1000,13
2246,2020-06-06,23,19787,492.44337,2020-06-06,0.0236,467,PB,1208,16
2272,2020-06-07,24,20310,505.45937999999995,2020-06-07,0.0238,484,PB,523,17
2299,2020-06-08,24,20951,521.41209,2020-06-08,0.0242,507,PB,641,23
2326,2020-06-09,24,22452,558.7678,2020-06-09,0.0238,534,PB,1501,27
2353,2020-06-10,24,24032,598.08961,2020-06-10,0.0233,559,PB,1580,25
2380,2020-06-11,24,25370,631.3887,2020-06-11,0.0225,570,PB,1338,11
2407,2020-06-12,24,26556,660.90494,2020-06-12,0.023,610,PB,1186,40
2434,2020-06-13,24,27454,683.25367,2020-06-13,0.0227,623,PB,898,13
2461,2020-06-14,25,28013,697.16562,2020-06-14,0.0226,633,PB,559,10
2488,2020-06-15,25,28668,713.46675,2020-06-15,0.0229,656,PB,655,23
2515,2020-06-16,25,30128,749.8020799999999,2020-06-16,0.0223,671,PB,1460,15
2542,2020-06-17,25,31712,789.22344,2020-06-17,0.0219,696,PB,1584,25
2569,2020-06-18,25,33382,830.7850900000001,2020-06-18,0.0212,709,PB,1670,13
2596,2020-06-19,25,35093,873.3671199999999,2020-06-19,0.0206,724,PB,1711,15
2623,2020-06-20,25,36521,908.9060599999999,2020-06-20,0.0203,743,PB,1428,19
2650,2020-06-21,26,36784,915.4514,2020-06-21,0.0208,766,PB,263,23
2677,2020-06-22,26,37253,927.12351,2020-06-22,0.021,784,PB,469,18
2704,2020-06-23,26,38999,970.57659,2020-06-23,0.0207,807,PB,1746,23
2731,2020-06-24,26,39912,993.2986199999999,2020-06-24,0.0207,828,PB,913,21
2758,2020-06-25,26,40824,1015.99576,2020-06-25,0.0206,842,PB,912,14
2784,2020-06-26,26,42832,1065.96929,2020-06-26,0.0202,864,PB,2008,22
2810,2020-06-27,26,44242,1101.06027,2020-06-27,0.0203,896,PB,1410,32
2837,2020-06-28,27,44679,1111.93598,2020-06-28,0.0204,911,PB,437,15
2864,2020-06-29,27,45057,1121.34335,2020-06-29,0.0207,931,PB,378,20
2891,2020-06-30,27,46957,1168.62907,2020-06-30,0.0208,977,PB,1900,46
2918,2020-07-01,27,48175,1198.9417,2020-07-01,0.0208,1002,PB,1218,25
2945,2020-07-02,27,49536,1232.8132,2020-07-02,0.0211,1044,PB,1361,42
2972,2020-07-03,27,50765,1263.39959,2020-07-03,0.0209,1062,PB,1229,18
2999,2020-07-04,27,52306,1301.75079,2020-07-04,0.0207,1082,PB,1541,20
3026,2020-07-05,28,52728,1312.2532,2020-07-05,0.0208,1099,PB,422,17
3053,2020-07-06,28,53151,1322.78049,2020-07-06,0.021,1118,PB,423,19
3080,2020-07-07,28,54802,1363.86929,2020-07-07,0.0209,1145,PB,1651,27
3107,2020-07-08,28,56344,1402.2453699999999,2020-07-08,0.0208,1171,PB,1542,26
3134,2020-07-09,28,57614,1433.85214,2020-07-09,0.0208,1196,PB,1270,25
3161,2020-07-10,28,59118,1471.28252,2020-07-10,0.0208,1229,PB,1504,33
3188,2020-07-11,28,60421,1503.71056,2020-07-11,0.0207,1250,PB,1303,21
3215,2020-07-12,29,60784,1512.74462,2020-07-12,0.0211,1284,PB,363,34
3242,2020-07-13,29,61108,1520.80808,2020-07-13,0.0213,1302,PB,324,18
3268,2020-07-14,29,62462,1554.5053699999999,2020-07-14,0.0215,1342,PB,1354,40
3295,2020-07-15,29,63939,1591.26379,2020-07-15,0.0216,1383,PB,1477,41
3322,2020-07-16,29,65423,1628.19642,2020-07-16,0.0217,1418,PB,1484,35
3349,2020-07-17,29,66347,1651.19221,2020-07-17,0.0218,1446,PB,924,28
3376,2020-07-18,29,66971,1666.7218300000002,2020-07-18,0.0221,1477,PB,624,31
3401,2020-07-19,30,67382,1676.95048,2020-07-19,0.0221,1486,PB,411,9
3427,2020-07-20,30,67680,1684.3668699999998,2020-07-20,0.0224,1517,PB,298,31
3453,2020-07-21,30,68844,1713.33559,2020-07-21,0.0226,1558,PB,1164,41
