index_in_parent_file,date,epidemiological_week,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,state,new_confirmed,new_deaths
2343,2020-06-10,24,32685,219.75968999999998,2020-06-10,0.0298,975,BA,2204,38
2370,2020-06-11,24,33891,227.86831,2020-06-11,0.0299,1013,BA,1206,38
2397,2020-06-12,24,34665,233.07235,2020-06-12,0.03,1039,BA,774,26
2424,2020-06-13,24,35788,240.62291000000002,2020-06-13,0.0299,1069,BA,1123,30
2451,2020-06-14,25,36401,244.74446,2020-06-14,0.0304,1105,BA,613,36
2478,2020-06-15,25,37620,252.94047999999998,2020-06-15,0.0304,1145,BA,1219,40
2505,2020-06-16,25,39206,263.60406,2020-06-16,0.0301,1181,BA,1586,36
2532,2020-06-17,25,40926,275.16859,2020-06-17,0.0299,1222,BA,1720,41
2559,2020-06-18,25,41577,279.54562999999996,2020-06-18,0.0304,1263,BA,651,41
2586,2020-06-19,25,43922,295.31237999999996,2020-06-19,0.0297,1305,BA,2345,42
2613,2020-06-20,25,45304,304.60435,2020-06-20,0.0298,1350,BA,1382,45
2640,2020-06-21,26,46279,311.15983,2020-06-21,0.0301,1391,BA,975,41
2667,2020-06-22,26,47086,316.58574,2020-06-22,0.0306,1441,BA,807,50
2694,2020-06-23,26,49084,330.01942,2020-06-23,0.0304,1491,BA,1998,50
2721,2020-06-24,26,51931,349.16141,2020-06-24,0.0297,1541,BA,2847,50
2748,2020-06-25,26,54291,365.02902,2020-06-25,0.0295,1601,BA,2360,60
2774,2020-06-26,26,56422,379.35694,2020-06-26,0.0291,1642,BA,2131,41
2801,2020-06-27,26,65244,438.67222000000004,2020-06-27,0.026000000000000002,1697,BA,8822,55
2827,2020-06-28,27,68495,460.53053,2020-06-28,0.0255,1748,BA,3251,51
2854,2020-06-29,27,69467,467.06583,2020-06-29,0.0259,1800,BA,972,52
2881,2020-06-30,27,73307,492.88432,2020-06-30,0.0253,1853,BA,3840,53
2908,2020-07-01,27,76485,514.2518,2020-07-01,0.0249,1902,BA,3178,49
2935,2020-07-02,27,79349,533.50809,2020-07-02,0.0245,1947,BA,2864,45
2962,2020-07-03,27,82314,553.44346,2020-07-03,0.0243,2001,BA,2965,54
2989,2020-07-04,27,85485,574.76388,2020-07-04,0.024,2050,BA,3171,49
3016,2020-07-05,28,87048,585.2728099999999,2020-07-05,0.0242,2107,BA,1563,57
3043,2020-07-06,28,88279,593.54952,2020-07-06,0.0246,2168,BA,1231,61
3070,2020-07-07,28,91954,618.2586200000001,2020-07-07,0.0241,2216,BA,3675,48
3097,2020-07-08,28,95536,642.34243,2020-07-08,0.0238,2277,BA,3582,61
3124,2020-07-09,28,98319,661.0541,2020-07-09,0.0237,2328,BA,2783,51
3151,2020-07-10,28,101186,680.33056,2020-07-10,0.0236,2383,BA,2867,55
3178,2020-07-11,28,104188,700.5147,2020-07-11,0.0234,2436,BA,3002,53
3205,2020-07-12,29,105763,711.10432,2020-07-12,0.0235,2483,BA,1575,47
3232,2020-07-13,29,106891,718.6885,2020-07-13,0.0237,2535,BA,1128,52
3259,2020-07-14,29,110029,739.78704,2020-07-14,0.0235,2584,BA,3138,49
3285,2020-07-15,29,112993,759.71568,2020-07-15,0.0233,2638,BA,2964,54
3312,2020-07-16,29,116373,782.44133,2020-07-16,0.0231,2693,BA,3380,55
3339,2020-07-17,29,118657,797.79795,2020-07-17,0.0231,2738,BA,2284,45
3366,2020-07-18,29,120238,808.42791,2020-07-18,0.0232,2793,BA,1581,55
3391,2020-07-19,30,122169,821.41111,2020-07-19,0.0232,2840,BA,1931,47
3417,2020-07-20,30,123292,828.96167,2020-07-20,0.0234,2891,BA,1123,51
3444,2020-07-21,30,126844,852.84377,2020-07-21,0.0231,2936,BA,3552,45
